id_temps,id_region,id_canal,total_revenue,total_orders,total_items,total_customers,total_profit,avg_order_value,avg_profit_margin
942,4332,8,6.989999771118164,1,1,1,3.669749882441014,6.989999771118164,52.5000000372529
943,2078,5,8.989999771118164,1,1,1,5.106319869727194,8.989999771118164,56.79999999701977
943,3955,1,8.949999809265137,1,1,1,5.593749897461384,8.949999809265137,62.500000186264515
943,3955,7,10.0,1,1,1,5.640000030398369,10.0,56.40000030398369
943,3991,1,7.989999771118163,1,1,1,5.169529850960969,7.989999771118163,64.69999998807907
943,4214,9,8.0,1,1,1,3.952000007033348,8.0,49.40000008791685
943,6153,2,2.950000047683716,1,1,1,1.3776500227957964,2.950000047683716,46.70000001788139
943,7765,3,10.0,1,1,1,6.320000030100346,10.0,63.200000301003456
944,692,3,6.679999828338623,1,1,1,3.279879918302298,6.679999828338623,49.100000038743026
944,2074,9,10.489999771118164,1,1,1,6.346449875985458,10.489999771118164,60.50000013783574
944,7239,4,10.890000343322754,1,1,1,5.945940193498917,10.890000343322754,54.600000055506825
945,2565,7,10.899999618530272,1,1,1,7.270299698781967,10.899999618530272,66.69999957084656
945,5676,1,4.5,1,1,1,1.638000000268221,4.5,36.400000005960464
945,6724,5,8.899999618530273,1,1,1,4.9127997823998335,8.899999618530273,55.199999921023846
945,8042,4,8.270000457763672,1,1,1,3.4155101789513234,8.270000457763672,41.29999987781049
946,3556,9,8.989999771118164,1,1,1,3.461149901498483,8.989999771118164,38.499999884516015
946,4443,8,9.989999771118164,1,1,1,5.814179889417886,9.989999771118164,58.20000022649765
947,850,8,7.949999809265136,1,1,1,4.547399895875155,7.949999809265136,57.20000006258488
947,3394,7,6.980000019073486,1,1,1,3.92974001781106,6.980000019073486,56.300000101327896
947,3830,3,7.989999771118163,1,1,1,4.634199882726371,7.989999771118163,58.00000019371511
947,3972,2,5.989999771118164,1,1,1,3.821619855580032,5.989999771118164,63.80000002682209
948,276,9,6.4099998474121085,1,1,1,4.076759902572035,6.4099998474121085,63.599999994039536
948,1646,3,5.949999809265137,1,1,1,2.7726999001234773,5.949999809265137,46.5999998152256
948,4633,1,10.0,1,1,1,4.199999999254943,10.0,41.999999992549434
948,5960,9,9.510000228881838,1,1,1,5.0688301202935,9.510000228881838,53.29999998211862
949,3506,9,7.1599998474121085,1,1,1,2.7923999314218753,7.1599998474121085,38.99999987334012
949,7618,4,7.130000114440918,1,1,1,2.688010032200962,7.130000114440918,37.69999984651804
950,2057,1,6.949999809265137,1,1,1,2.6409999202713363,6.949999809265137,37.99999989569186
950,3410,4,3.950000047683716,1,1,1,2.2317500322386623,3.950000047683716,56.50000013411045
950,3550,6,8.0,1,1,1,3.952000007033348,8.0,49.40000008791685
950,4244,4,9.75,1,1,1,3.8122500255703917,9.75,39.10000026226042
950,4428,1,5.0,1,1,1,2.869999990798533,5.0,57.39999981597066
950,8719,10,6.75,1,1,1,3.2197500059846793,6.75,47.700000088661916
951,3431,7,7.949999809265136,1,1,1,4.547399895875155,7.949999809265136,57.20000006258488
952,828,5,9.989999771118164,1,1,1,5.684309889713823,9.989999771118164,56.90000019967556
952,1957,6,9.5,1,1,1,4.921000010333955,9.5,51.80000010877848
952,3472,9,6.989999771118164,1,1,1,3.886439884824156,6.989999771118164,55.600000172853456
952,8074,6,5.489999771118164,1,1,1,2.0532599032723913,5.489999771118164,37.399999797344215
953,4363,10,10.5,1,1,1,4.588500008918345,10.5,43.70000008493662
953,7447,8,5.0,1,1,1,2.869999990798533,5.0,57.39999981597066
954,2057,1,8.720000267028809,1,1,1,3.392080091400145,8.720000267028809,38.89999985694884
954,3546,10,10.0,1,1,1,4.429999999701977,10.0,44.29999999701977
954,3797,4,10.270000457763672,1,1,1,6.07984023457378,10.270000457763672,59.199999645352364
954,6513,8,7.25,1,1,1,3.378499986603856,7.25,46.5999998152256
955,3361,2,9.5600004196167,1,1,1,5.334480253804923,9.5600004196167,55.800000205636024
955,3361,8,9.989999771118164,1,1,1,6.303689865400493,9.989999771118164,63.100000098347664
955,5055,1,10.9399995803833,1,1,1,5.88571978125602,10.9399995803833,53.80000006407499
956,833,3,4.989999771118164,1,1,1,2.9690498718086626,4.989999771118164,59.50000016018748
956,1367,7,9.989999771118164,1,1,1,4.455539902533443,9.989999771118164,44.600000046193614
956,2072,5,9.989999771118164,1,1,1,4.855139884446412,9.989999771118164,48.59999995678663
956,2074,6,7.949999809265136,1,1,1,5.000549855624139,7.949999809265136,62.89999969303608
956,5512,10,9.949999809265137,1,1,1,5.920249902451411,9.949999809265137,59.50000016018748
957,1956,10,10.340000152587892,1,1,1,5.097620072991701,10.340000152587892,49.29999997839333
957,3444,4,8.25,1,1,1,5.007750014076009,8.25,60.700000170618296
957,4366,7,8.949999809265137,1,1,1,5.352099898426887,8.949999809265137,59.80000013951212
957,6155,3,10.909999847412108,1,1,1,5.80411993540555,10.909999847412108,53.20000015199183
958,3057,9,9.989999771118164,1,1,1,5.454539875923693,9.989999771118164,54.6000000089407
958,3440,3,9.5,1,1,1,4.332000002264976,9.5,45.600000023841844
958,5477,1,7.989999771118163,1,1,1,3.9150998896338027,7.989999771118163,49.00000002235173
958,5512,1,6.989999771118164,1,1,1,4.228949871161207,6.989999771118164,60.50000013783574
958,6916,8,10.5,1,1,1,5.25,10.5,50.0
958,8266,3,4.380000114440918,1,1,1,2.3564400562173127,4.380000114440918,53.79999987781048
958,8713,1,9.109999656677246,1,1,1,5.065159824859499,9.109999656677246,55.60000017285347
959,2504,8,4.880000114440918,1,1,1,3.0158400742149354,4.880000114440918,61.800000071525574
959,7447,4,8.0,1,1,1,3.4560000002384195,8.0,43.20000000298025
959,7497,4,5.949999809265137,1,1,1,2.7726999001234773,5.949999809265137,46.5999998152256
959,7855,4,10.0,1,1,1,4.280000012367964,10.0,42.80000012367964
959,9028,4,3.990000009536743,1,1,1,2.4179400119329246,3.990000009536743,60.60000015422703
960,5139,8,7.949999809265136,1,1,1,4.865399895945935,7.949999809265136,61.200000159442425
960,8304,4,9.989999771118164,1,1,1,4.02596989313487,9.989999771118164,40.29999985359609
961,3966,10,9.949999809265137,1,1,1,5.950099899822008,9.949999809265137,59.80000013951212
961,8949,6,9.949999809265137,1,1,1,4.45759990387559,9.949999809265137,44.79999989271164
961,8949,9,3.990000009536743,1,1,1,2.278290014720559,3.990000009536743,57.100000232458115
962,1186,10,9.5600004196167,1,1,1,5.334480253804923,9.5600004196167,55.800000205636024
962,3267,4,8.350000381469727,1,1,1,4.717750226728619,8.350000381469727,56.50000013411045
962,3420,3,6.389999866485596,1,1,1,3.0288599332863093,6.389999866485596,47.39999994635582
963,1750,7,7.0,1,1,1,4.123000010848045,7.0,58.900000154972076
963,3739,2,5.989999771118164,1,1,1,3.7557298696120083,5.989999771118164,62.700000219047084
963,3755,3,4.130000114440918,1,1,1,2.655590085770786,4.130000114440918,64.30000029504299
963,4239,6,10.75,1,1,1,5.665250007528812,10.75,52.70000007003546
963,5512,7,7.989999771118163,1,1,1,4.658169871086179,7.989999771118163,58.30000005662441
963,7615,4,9.5600004196167,1,1,1,4.904280217827559,9.5600004196167,51.30000002682209
964,430,10,7.9099998474121085,1,1,1,3.2747399431934943,7.9099998474121085,41.40000008046626
964,677,4,7.989999771118163,1,1,1,3.451679916243701,7.989999771118163,43.20000018924474
964,1228,5,8.989999771118164,1,1,1,5.654709861927628,8.989999771118164,62.90000006556511
964,3094,5,5.900000095367432,1,1,1,2.082700034368038,5.900000095367432,35.30000001192093
964,3483,8,10.779999732971191,1,1,1,5.961339860645905,10.779999732971191,55.30000007711351
964,6871,6,5.989999771118164,1,1,1,3.3843498787149784,5.989999771118164,56.50000013411045
964,7515,5,4.949999809265137,1,1,1,2.3363999137626026,4.949999809265137,47.20000007655471
964,8131,5,9.989999771118164,1,1,1,5.664329886896611,9.989999771118164,56.70000016689302
964,8954,7,9.5,1,1,1,5.244000010192394,9.5,55.20000010728836
965,798,8,6.25,1,1,1,3.974999999627471,6.25,63.599999994039536
965,3402,7,9.800000190734863,1,1,1,4.713800097730756,9.800000190734863,48.10000006109476
965,6786,8,7.75,1,1,1,4.394250012934208,7.75,56.700000166893005
966,175,7,6.5,1,1,1,4.043000008910894,6.5,62.20000013709068
966,3408,7,9.800000190734863,1,1,1,4.55700010548532,9.800000190734863,46.500000171363354
966,3543,7,9.449999809265137,1,1,1,4.828949901971221,9.449999809265137,51.099999994039536
966,3848,7,10.380000114440918,1,1,1,5.926980089474918,10.380000114440918,57.10000023245813
967,3163,7,8.489999771118164,1,1,1,4.576109883464277,8.489999771118164,53.90000008046627
967,4319,9,5.199999809265137,1,1,1,1.9239999251663686,5.199999809265137,36.99999991804361
967,4742,9,5.760000228881836,1,1,1,2.701440110934377,5.760000228881836,46.90000006230549
968,1583,8,9.989999771118164,1,1,1,5.8041898880092795,9.989999771118164,58.10000021010637
968,1815,10,9.789999961853027,1,1,1,4.297809976542891,9.789999961853027,43.89999993145467
968,3406,10,10.380000114440918,1,1,1,4.9305000698268415,10.380000114440918,47.50000014901161
968,3856,1,6.989999771118164,1,1,1,4.131089877854883,6.989999771118164,59.10000018775463
968,5512,2,10.0,1,1,1,4.479999989271164,10.0,44.79999989271164
968,6477,5,8.979999542236328,1,1,1,3.8434398151835794,8.979999542236328,42.80000012367964
968,6801,6,4.150000095367432,1,1,1,2.2078000570431353,4.150000095367432,53.200000151991844
968,7428,2,9.989999771118164,1,1,1,6.373619856652915,9.989999771118164,63.80000002682209
969,3812,4,9.75,1,1,1,3.8122500255703917,9.75,39.10000026226042
970,812,2,10.18000030517578,1,1,1,4.469020145955978,10.18000030517578,43.90000011771916
970,6834,8,9.989999771118164,1,1,1,4.235759890151918,9.989999771118164,42.399999871850014
971,3579,4,10.0,1,1,1,3.799999989569187,10.0,37.99999989569187
971,3760,5,7.960000038146973,1,1,1,3.502399997806549,7.960000038146973,43.99999976158142
971,7200,8,2.950000047683716,1,1,1,1.6549500287726522,2.950000047683716,56.10000006854534
971,7590,3,9.25,1,1,1,4.504749997518957,9.25,48.69999997317791
972,80,6,3.799999952316284,1,1,1,2.4243999705970287,3.799999952316284,63.80000002682209
972,753,4,8.989999771118164,1,1,1,5.573799867470562,8.989999771118164,62.00000010430813
972,1625,5,9.989999771118164,1,1,1,4.035959894543476,9.989999771118164,40.399999869987354
973,807,10,9.039999961853027,1,1,1,5.875999944895506,9.039999961853027,64.99999966472387
973,2074,4,7.989999771118163,1,1,1,4.634199882726371,7.989999771118163,58.00000019371511
973,4795,9,9.399999618530272,1,1,1,5.602399784865227,9.399999618530272,59.60000013001261
973,6446,8,10.0,1,1,1,4.16999999433756,10.0,41.6999999433756
973,7519,7,9.989999771118164,1,1,1,6.213779871330857,9.989999771118164,62.20000013709068
974,93,9,10.6899995803833,1,1,1,4.340139814263806,10.6899995803833,40.599999856203794
974,293,7,10.0,1,1,1,3.6299999803304672,10.0,36.29999980330467
974,8235,8,9.850000381469728,1,1,1,4.1271501758344495,9.850000381469728,41.90000016242267
975,3192,7,8.899999618530273,1,1,1,4.307599808605016,8.899999618530273,48.39999992400408
975,4137,10,9.989999771118164,1,1,1,3.956039892578535,9.989999771118164,39.59999983198941
975,7194,3,9.989999771118164,1,1,1,4.205789923141747,9.989999771118164,42.10000019520521
975,8461,2,8.0,1,1,1,3.335999995470047,8.0,41.69999994337559
976,1881,3,3.799999952316284,1,1,1,1.6871999793380499,3.799999952316284,44.400000013411045
976,4890,9,9.899999618530272,1,1,1,5.415299775403737,9.899999618530272,54.699999839067445
976,7571,2,9.949999809265137,1,1,1,6.129199904895573,9.949999809265137,61.600000225007534
977,114,8,10.6899995803833,1,1,1,4.147719820144324,10.6899995803833,38.79999984055756
977,3784,2,7.989999771118163,1,1,1,4.562289872999339,7.989999771118163,57.1000000461936
977,4325,9,8.970000267028809,1,1,1,5.094960143051073,8.970000267028809,56.79999990388751
977,5729,3,9.319999694824215,1,1,1,4.827759834697243,9.319999694824215,51.79999992251394
977,7586,6,9.899999618530272,1,1,1,5.722199795442816,9.899999618530272,57.80000016093253
977,7979,6,10.109999656677246,1,1,1,3.548609877384603,10.109999656677246,35.099999979138374
977,8774,5,7.0,1,1,1,4.123000010848045,7.0,58.900000154972076
978,4510,5,10.0,1,1,1,4.16999999433756,10.0,41.6999999433756
978,7940,8,8.399999618530273,1,1,1,4.451999792188406,8.399999618530273,52.999999932944775
979,492,6,7.5,1,1,1,4.207500005140901,7.5,56.10000006854534
979,2743,3,7.949999809265136,1,1,1,4.97669989671111,7.949999809265136,62.60000020265579
979,3978,6,6.0,1,1,1,2.375999989919364,6.0,39.5999998319894
979,4208,5,5.989999771118164,1,1,1,3.6119698710662496,5.989999771118164,60.300000151619315
979,7447,1,9.989999771118164,1,1,1,4.435559881108404,9.989999771118164,44.39999982714653
980,3513,7,9.25,1,1,1,4.504749997518957,9.25,48.69999997317791
980,4415,6,10.0,1,1,1,4.280000012367964,10.0,42.80000012367964
980,7151,5,6.0,1,1,1,2.9040000066161156,6.0,48.40000011026859
980,7561,6,9.989999771118164,1,1,1,5.814179889417886,9.989999771118164,58.20000022649765
980,7941,3,9.0,1,1,1,3.581999985734001,9.0,39.7999998414889
981,2078,10,8.989999771118164,1,1,1,3.7757998864546423,8.989999771118164,41.999999806284904
981,3412,3,6.989999771118164,1,1,1,4.417679876386821,6.989999771118164,63.200000301003456
981,4415,3,9.989999771118164,1,1,1,6.243749875556676,9.989999771118164,62.5000001862645
981,5223,9,10.0,1,1,1,5.760000012814999,10.0,57.600000128149986
982,3467,4,2.990000009536743,1,1,1,1.4531400089120863,2.990000009536743,48.60000014305114
982,5832,10,8.300000190734863,1,1,1,3.5607000934511426,8.300000190734863,42.900000140070915
983,3181,1,9.449999809265137,1,1,1,5.395949895455688,9.449999809265137,57.1000000461936
983,3432,1,9.989999771118164,1,1,1,5.064929876811504,9.989999771118164,50.69999992847441
983,7664,3,10.0600004196167,1,1,1,4.426400160646438,10.0600004196167,43.99999976158142
983,8094,1,6.980000019073486,1,1,1,3.7692000040590763,6.980000019073486,53.99999991059303
984,2591,8,8.0,1,1,1,2.919999986886978,8.0,36.49999983608723
984,5404,5,4.949999809265137,1,1,1,3.03929989240393,4.949999809265137,61.40000019222498
984,7595,5,8.0,1,1,1,2.919999986886978,8.0,36.49999983608723
984,7969,4,9.989999771118164,1,1,1,6.1038898744440075,9.989999771118164,61.10000014305115
984,8437,9,8.960000038146973,1,1,1,3.5840000019073486,8.960000038146973,39.99999985098839
985,809,8,8.989999771118164,1,1,1,3.2184199097546937,8.989999771118164,35.7999999076128
985,1301,1,6.760000228881836,1,1,1,2.406560073020458,6.760000228881836,35.599999874830246
985,3134,10,4.989999771118164,1,1,1,2.060869899374545,4.989999771118164,41.29999987781048
985,6381,8,9.949999809265137,1,1,1,6.348099880979955,9.949999809265137,63.80000002682209
986,4434,1,7.0,1,1,1,3.002999996766448,7.0,42.8999999538064
986,8962,3,6.989999771118164,1,1,1,4.089149878863617,6.989999771118164,58.500000182539225
987,1862,9,8.760000228881836,1,1,1,4.537680128089786,8.760000228881836,51.80000010877848
987,3954,1,8.0,1,1,1,4.079999998211861,8.0,50.99999997764826
987,6849,5,8.989999771118164,1,1,1,4.935509862823188,8.989999771118164,54.89999987185
987,7447,6,6.5,1,1,1,3.7895000036805873,6.5,58.30000005662443
988,4360,6,6.989999771118164,1,1,1,4.20797987329306,6.989999771118164,60.20000015851109
988,8902,5,6.989999771118164,1,1,1,2.719109900965691,6.989999771118164,38.89999985694885
989,4358,2,9.989999771118164,1,1,1,5.144849878776446,9.989999771118164,51.49999996647239
989,4358,3,7.519999980926514,1,1,1,4.617280002744198,7.519999980926514,61.40000019222498
990,3732,9,9.989999771118164,1,1,1,4.285709878587127,9.989999771118164,42.899999767541885
991,1546,6,6.360000133514404,1,1,1,3.599760061448216,6.360000133514404,56.5999997779727
991,3739,7,10.0,1,1,1,4.790000002831221,10.0,47.900000028312206
991,4874,10,6.989999771118164,1,1,1,4.089149878863617,6.989999771118164,58.500000182539225
991,6650,7,8.1899995803833,1,1,1,3.1940998259760445,8.1899995803833,38.99999987334013
991,7758,9,9.989999771118164,1,1,1,5.314679872485046,9.989999771118164,53.199999942444265
992,652,1,6.5,1,1,1,4.0755000142380595,6.5,62.70000021904707
992,1880,9,8.989999771118164,1,1,1,3.8387298951675,8.989999771118164,42.699999921023846
992,3559,10,8.0,1,1,1,3.343999981880188,8.0,41.79999977350235
992,3844,10,9.050000190734863,1,1,1,4.217300093231536,9.050000190734863,46.60000004805624
992,5065,8,9.270000457763674,1,1,1,3.7450801728843537,9.270000457763674,40.39999986998738
993,253,6,10.649999618530272,1,1,1,7.028999710142612,10.649999618530272,65.99999964237212
993,1252,7,9.949999809265137,1,1,1,5.392899890987575,9.949999809265137,54.19999994337559
993,7497,2,8.920000076293945,1,1,1,5.467960062452555,8.920000076293945,61.3000001758337
993,8140,2,8.0,1,1,1,4.0160000175237665,8.0,50.200000219047084
994,1420,8,8.0,1,1,1,3.4079999923706055,8.0,42.59999990463257
994,4057,9,10.100000381469728,1,1,1,5.332800210145118,10.100000381469728,52.80000008642675
994,7415,3,9.300000190734863,1,1,1,5.580000093653798,9.300000190734863,59.99999977648258
994,8056,1,6.989999771118164,1,1,1,4.20797987329306,6.989999771118164,60.20000015851109
994,8898,9,8.989999771118164,1,1,1,3.2184199097546937,8.989999771118164,35.7999999076128
995,73,3,9.989999771118164,1,1,1,5.993999877557158,9.989999771118164,60.00000014901161
995,3419,8,10.25,1,1,1,6.631749979685992,10.25,64.69999980181456
995,4412,4,5.980000019073486,1,1,1,3.641820018209814,5.980000019073486,60.90000011026858
996,2057,1,10.0,1,1,1,5.629999972879887,10.0,56.299999728798866
996,3177,1,9.380000114440918,1,1,1,4.183480037901997,9.380000114440918,44.599999859929085
996,4010,8,6.4099998474121085,1,1,1,3.281919922543614,6.4099998474121085,51.2000000104308
996,5805,1,9.989999771118164,1,1,1,6.463529850722551,9.989999771118164,64.69999998807907
996,7220,8,10.109999656677246,1,1,1,4.2967498427890245,10.109999656677246,42.49999988824129
996,7587,2,10.020000457763672,1,1,1,4.248480181251168,10.020000457763672,42.399999871850014
997,1116,3,9.989999771118164,1,1,1,5.744249879557639,9.989999771118164,57.50000011175871
997,3660,8,10.0,1,1,1,5.629999972879887,10.0,56.299999728798866
997,3730,7,9.40999984741211,1,1,1,4.1309899265637995,9.40999984741211,43.89999993145466
997,4818,8,9.989999771118164,1,1,1,3.9460498958218837,9.989999771118164,39.499999862164245
998,7360,3,2.990000009536743,1,1,1,1.1900199990561418,2.990000009536743,39.7999998414889
998,7596,4,9.789999961853027,1,1,1,4.522979994338451,9.789999961853027,46.20000012218951
998,7651,3,6.369999885559082,1,1,1,3.8219999408274887,6.369999885559082,60.00000014901161
999,696,9,4.010000228881836,1,1,1,1.9849501137446612,4.010000228881836,49.50000001117587
999,7807,8,9.949999809265137,1,1,1,4.318299920779467,9.949999809265137,43.40000003576279
999,7807,10,9.789999961853027,1,1,1,5.971899989130348,9.789999961853027,61.00000012665987
999,8857,1,10.6899995803833,1,1,1,3.944609834648073,10.6899995803833,36.899999901652336
1000,313,3,10.5,1,1,1,5.333999994210899,10.5,50.799999944865704
1000,4933,5,6.989999771118164,1,1,1,2.593289910501838,6.989999771118164,37.09999993443489
1000,8013,9,8.0,1,1,1,3.608000010251999,8.0,45.100000128149986
1000,8107,3,10.0,1,1,1,3.6299999803304672,10.0,36.29999980330467
1001,1180,6,7.809999942779541,1,1,1,3.256769971716702,7.809999942779541,41.69999994337559
1001,1838,6,9.989999771118164,1,1,1,6.093899873035401,9.989999771118164,61.00000012665987
1001,3796,9,8.989999771118164,1,1,1,5.555819864981174,8.989999771118164,61.800000071525574
1001,5027,5,3.950000047683716,1,1,1,2.2317500322386623,3.950000047683716,56.50000013411045
1002,7598,1,9.0,1,1,1,4.112999986857176,9.0,45.69999985396862
1002,7603,1,9.15999984741211,1,1,1,4.002919924037457,9.15999984741211,43.699999898672104
1003,4349,10,4.949999809265137,1,1,1,2.8957498974557963,4.949999809265137,58.500000182539225
1003,4444,8,5.0,1,1,1,2.044999990612268,5.0,40.899999812245355
1003,5239,1,4.5,1,1,1,1.638000000268221,4.5,36.400000005960464
1003,7353,2,8.0,1,1,1,3.1679999865591517,8.0,39.59999983198939
1003,7986,5,6.5,1,1,1,4.114500008523464,6.5,63.30000013113022
1005,4109,7,6.989999771118164,1,1,1,4.536509852913916,6.989999771118164,64.90000002086163
1005,4159,7,5.949999809265137,1,1,1,3.6116498943757263,5.949999809265137,60.700000170618296
1005,4816,7,10.0,1,1,1,3.5599999874830237,10.0,35.59999987483023
1005,7790,2,9.989999771118164,1,1,1,3.816179905421734,9.989999771118164,38.199999928474426
1006,3209,10,4.329999923706056,1,1,1,1.9008699716041986,4.329999923706056,43.90000011771917
1006,3411,10,9.899999618530272,1,1,1,5.930099766188858,9.899999618530272,59.899999946355805
1006,5382,7,6.989999771118164,1,1,1,2.9288098894120758,6.989999771118164,41.89999978989363
1006,7564,4,8.949999809265137,1,1,1,5.75484990376383,8.949999809265137,64.30000029504299
1006,8205,5,5.989999771118164,1,1,1,3.3484098741972446,5.989999771118164,55.90000003576279
1007,3542,3,5.949999809265137,1,1,1,2.8916999158143994,5.949999809265137,48.60000014305115
1007,4226,8,8.739999771118164,1,1,1,4.142759899031147,8.739999771118164,47.400000086054206
1007,5009,5,9.380000114440918,1,1,1,5.4028800473631176,9.380000114440918,57.599999802187085
1007,7447,10,10.899999618530272,1,1,1,5.199299827703087,10.899999618530272,47.70000008866191
1008,2898,6,6.449999809265137,1,1,1,2.5799999381229277,6.449999809265137,40.00000022351742
1008,4323,7,3.700000047683716,1,1,1,2.353200030106306,3.700000047683716,63.599999994039536
1008,6872,9,10.399999618530272,1,1,1,5.834399773752688,10.399999618530272,56.09999988228081
1008,8259,2,5.639999866485596,1,1,1,3.378359928161241,5.639999866485596,59.90000014426187
1009,1558,7,8.989999771118164,1,1,1,4.063479892794491,8.989999771118164,45.19999995827676
1009,4354,1,7.5,1,1,1,2.8124999860301596,7.5,37.499999813735464
1009,4354,6,4.880000114440918,1,1,1,3.0158400742149354,4.880000114440918,61.800000071525574
1010,241,5,9.989999771118164,1,1,1,5.674319869697392,9.989999771118164,56.79999999701977
1010,2237,3,8.960000038146973,1,1,1,3.5840000019073486,8.960000038146973,39.99999985098839
1010,3410,8,6.5,1,1,1,4.114500008523464,6.5,63.30000013113022
1010,3586,10,3.289999961853028,1,1,1,1.914779985250235,3.289999961853028,58.200000226497664
1010,3770,7,9.989999771118164,1,1,1,5.1048898824459314,9.989999771118164,51.099999994039536
1010,7447,1,9.989999771118164,1,1,1,3.956039892578535,9.989999771118164,39.59999983198941
1011,2074,6,10.0,1,1,1,3.5599999874830237,10.0,35.59999987483023
1011,3437,5,6.989999771118164,1,1,1,2.5583398928976075,6.989999771118164,36.599999666214
1011,7669,1,5.949999809265137,1,1,1,2.302649915723503,5.949999809265137,38.6999998241663
1011,8857,4,9.109999656677246,1,1,1,4.591439832938313,9.109999656677246,50.40000006556511
1011,9046,8,10.590000152587892,1,1,1,6.936450073118509,10.590000152587892,65.49999974668027
1012,73,4,8.5,1,1,1,4.071500002406537,8.5,47.90000002831219
1012,3462,1,10.880000114440918,1,1,1,6.190720066576004,10.880000114440918,56.900000013411045
1012,3735,3,9.989999771118164,1,1,1,4.02596989313487,9.989999771118164,40.29999985359609
1012,4563,5,8.0,1,1,1,3.055999994277954,8.0,38.199999928474426
1013,2309,7,7.989999771118163,1,1,1,3.076149902653322,7.989999771118163,38.49999988451601
1013,3440,7,10.0,1,1,1,3.669999986886978,10.0,36.69999986886978
1013,4009,5,7.869999885559082,1,1,1,4.454419932411909,7.869999885559082,56.59999996423721
1014,3412,10,10.0,1,1,1,3.5599999874830237,10.0,35.59999987483023
1014,3696,3,8.989999771118164,1,1,1,5.376019873577654,8.989999771118164,59.80000011622906
1014,4372,9,10.0,1,1,1,3.5599999874830237,10.0,35.59999987483023
1014,6320,10,9.989999771118164,1,1,1,3.6163799144652486,9.989999771118164,36.19999997317791
1015,3424,2,5.989999771118164,1,1,1,3.216629874368087,5.989999771118164,53.69999995455147
1015,3508,5,10.5,1,1,1,6.079499979503453,10.5,57.89999980479479
1015,3582,3,7.260000228881837,1,1,1,4.312440146395416,7.260000228881837,59.400000143796206
1015,4444,1,8.979999542236328,1,1,1,4.9659397328732915,8.979999542236328,55.299999844282866
1015,7290,8,9.829999923706056,1,1,1,3.646929965249896,9.829999923706056,37.099999934434884
1016,1215,3,8.609999656677246,1,1,1,3.5128798583847285,8.609999656677246,40.79999998211861
1016,1250,8,5.989999771118164,1,1,1,3.438259857598469,5.989999771118164,57.39999981597066
1016,4312,4,9.949999809265137,1,1,1,4.318299920779467,9.949999809265137,43.40000003576279
1016,6481,4,10.699999809265137,1,1,1,4.847099910886586,10.699999809265137,45.299999974668026
1016,7680,10,8.979999542236328,1,1,1,4.049979805056452,8.979999542236328,45.100000128149986
1016,8298,5,8.949999809265137,1,1,1,3.2309499106064443,8.949999809265137,36.09999977052212
1017,4349,8,10.0,1,1,1,3.9599999831989408,10.0,39.59999983198941
1017,4444,3,10.149999618530272,1,1,1,5.318599802227316,10.149999618530272,52.40000002086161
1017,4444,6,10.449999809265137,1,1,1,4.754749894529581,10.449999809265137,45.499999821186066
1017,5988,10,7.739999771118163,1,1,1,2.9257199028718466,7.739999771118163,37.79999986290931
1017,6461,7,6.920000076293944,1,1,1,3.6814400511062138,6.920000076293944,53.20000015199183
1018,1633,9,9.989999771118164,1,1,1,5.644349884079396,9.989999771118164,56.50000013411045
1018,3525,3,10.0,1,1,1,4.039999986998737,10.0,40.39999986998737
1018,4632,7,10.899999618530272,1,1,1,5.199299827703087,10.899999618530272,47.70000008866191
1018,7447,8,6.989999771118164,1,1,1,3.690719873799216,6.989999771118164,52.799999923445284
1018,7470,10,8.0,1,1,1,5.032000005245208,8.0,62.900000065565095
1018,7617,6,10.489999771118164,1,1,1,6.346449875985458,10.489999771118164,60.50000013783574
1019,1026,1,9.5600004196167,1,1,1,5.334480253804923,9.5600004196167,55.800000205636024
1019,1281,3,9.989999771118164,1,1,1,4.235759890151918,9.989999771118164,42.399999871850014
1019,3975,5,10.0,1,1,1,5.329999998211861,10.0,53.29999998211861
1019,4631,8,10.6899995803833,1,1,1,4.072889830727727,10.6899995803833,38.09999991208315
1019,7837,5,2.950000047683716,1,1,1,1.6815000335536898,2.950000047683716,57.00000021606684
1021,4609,9,9.0,1,1,1,3.4019999876618385,9.0,37.79999986290932
1022,1167,8,6.5,1,1,1,3.9780000103637576,6.5,61.200000159442425
1022,1303,9,7.900000095367431,1,1,1,3.2706000311240544,7.900000095367431,41.39999989420175
1022,2284,6,10.5,1,1,1,4.431000002659856,10.5,42.20000002533196
1022,3513,2,10.0,1,1,1,5.040000001899898,10.0,50.40000001899898
1022,8188,9,6.179999828338623,1,1,1,3.5040599129819867,6.179999828338623,56.700000166893005
1022,8235,8,8.600000381469727,1,1,1,5.5556002600133425,8.600000381469727,64.60000015795231
1022,9041,3,10.0,1,1,1,4.730000006966293,10.0,47.30000006966293
1023,1530,6,7.849999904632568,1,1,1,4.474499962601811,7.849999904632568,57.00000021606685
1023,3540,7,8.989999771118164,1,1,1,4.539949883409962,8.989999771118164,50.49999998882413
1024,2078,8,8.949999809265137,1,1,1,4.2154499165904245,8.949999809265137,47.10000007180498
1024,3542,10,9.5,1,1,1,4.4365000061225155,9.5,46.700000064447536
1024,4354,2,9.949999809265137,1,1,1,4.228749907817692,9.949999809265137,42.49999988824129
1024,4991,6,6.389999866485596,1,1,1,4.025699921122938,6.389999866485596,63.00000008195639
