id_vente,id_temps,id_region,id_client,id_produit,id_canal,chiffre_affaire,quantite_vendue,panier_moyen,nombre_ventes,prix_achat_total,marge_brute,taux_marge,order_status,payment_method,remise_montant,taux_remise,cout_livraison,order_id
1410,1816,7567,36997,9419,8,5.989999771118164,1,5.989999771118164,1,2.569709887885452,3.420289883232712,57.100000232458115,Shipped,PayPal,1.0698351426528696,17.86035364828005,12.600481580208793,ORD1704
1411,1777,1313,38112,6063,6,5.989999771118164,1,5.989999771118164,1,3.3843498787149784,2.6056498924031857,43.49999986588955,Complete,Credit Card,0.0,0.0,8.210270991315703,ORD1705
1412,523,1084,45630,25151,3,5.989999771118164,1,5.989999771118164,1,3.438259874334335,2.551739896783829,42.59999990463257,Complete,Debit Card,0.0,0.0,4.354755124909097,ORD1705
1413,557,3967,46661,28575,6,5.989999771118164,1,5.989999771118164,1,2.1683799155381323,3.821619855580032,63.80000002682209,Complete,Debit Card,1.4970188046735493,24.991967644000397,5.52163790648609,ORD1706
1414,1216,3954,47235,9001,5,5.989999771118164,1,5.989999771118164,1,2.252239903765023,3.737759867353141,62.40000016987324,Complete,PayPal,0.3397638567924495,5.672184804257934,7.446589819334913,ORD1706
1415,1565,274,47302,28599,6,5.989999771118164,1,5.989999771118164,1,2.4558998958937828,3.5340998752243813,59.000000171363354,Complete,PayPal,0.0,0.0,6.7397296612325786,ORD1707
1416,1275,5678,47602,6063,10,5.989999771118164,1,5.989999771118164,1,3.3843498787149784,2.6056498924031857,43.49999986588955,Cancelled,Debit Card,0.0,0.0,6.532745843205535,ORD1707
1417,1674,5996,48698,12867,10,5.989999771118164,1,5.989999771118164,1,2.551739913519695,3.438259857598469,57.39999981597066,Complete,Credit Card,0.41562026774711297,6.93856900881865,3.7140994228366355,ORD1708
1418,947,3972,51986,28575,2,5.989999771118164,1,5.989999771118164,1,2.1683799155381323,3.821619855580032,63.80000002682209,Complete,Bank Transfer,0.0,0.0,13.873033278222346,ORD1708
1419,1671,2869,53739,6271,1,5.989999771118164,1,5.989999771118164,1,3.5161298729655144,2.4738698981526497,41.29999987781048,Complete,Bank Transfer,0.8097590527295495,13.51851558716154,2.3868358834302956,ORD1709
1420,1779,8925,53816,9419,3,5.989999771118164,1,5.989999771118164,1,2.569709887885452,3.420289883232712,57.100000232458115,Cancelled,PayPal,0.0,0.0,7.720027662384766,ORD1709
1421,502,8191,55274,25636,3,5.989999771118164,1,5.989999771118164,1,2.773369896750077,3.216629874368087,53.69999995455147,Complete,Debit Card,0.0,0.0,14.744179402540126,ORD1710
1422,1442,4939,56457,25636,10,5.989999771118164,1,5.989999771118164,1,2.773369896750077,3.216629874368087,53.69999995455147,Complete,Debit Card,0.0,0.0,10.576411204713327,ORD1710
1423,1374,8331,57430,6063,1,5.989999771118164,1,5.989999771118164,1,3.3843498787149784,2.6056498924031857,43.49999986588955,Complete,Debit Card,0.0,0.0,6.6203386285300825,ORD1711
1424,1699,8802,59386,9001,2,5.989999771118164,1,5.989999771118164,1,2.252239903765023,3.737759867353141,62.40000016987324,Complete,Credit Card,1.037642420787687,17.322912528158383,3.8992685978912087,ORD1711
1425,1535,7447,60843,12867,5,5.989999771118164,1,5.989999771118164,1,2.551739913519695,3.438259857598469,57.39999981597066,Returned,PayPal,0.0,0.0,14.530343873394893,ORD1712
1426,1841,8034,61097,14225,8,5.989999771118164,1,5.989999771118164,1,2.4918399004115166,3.4981598707066475,58.40000007301569,Returned,PayPal,0.0,0.0,2.1818227043509464,ORD1712
1427,1363,8129,61645,15864,7,5.989999771118164,1,5.989999771118164,1,3.126779879809618,2.863219891308546,47.80000001192093,Complete,PayPal,0.0,0.0,10.858038417970866,ORD1713
1428,1821,8262,65472,6085,8,5.989999771118164,1,5.989999771118164,1,3.755729869612008,2.2342699015061562,37.29999978095293,Returned,Credit Card,0.0,0.0,13.441787128789255,ORD1713
1429,1306,6852,67917,13988,10,5.989999771118164,1,5.989999771118164,1,2.6715398895284537,3.3184598815897104,55.400000140070915,Complete,PayPal,0.0,0.0,2.3270863685211487,ORD1714
1430,1114,3480,68758,935,8,5.989999771118164,1,5.989999771118164,1,2.485849899658561,3.504149871459603,58.50000008940697,Shipped,Bank Transfer,0.0,0.0,11.427273233176514,ORD1714
1431,1838,305,77682,24963,7,5.989999771118164,1,5.989999771118164,1,3.7916698629724976,2.1983299081456664,36.69999986886978,Complete,PayPal,0.0,0.0,14.984890896311553,ORD1715
1432,1006,8205,78199,28885,5,5.989999771118164,1,5.989999771118164,1,2.6415898969209195,3.3484098741972446,55.90000003576279,Complete,PayPal,0.41705564677512386,6.962531931737809,10.315352091453542,ORD1715
1433,1713,3486,80006,28885,4,5.989999771118164,1,5.989999771118164,1,2.6415898969209195,3.3484098741972446,55.90000003576279,Complete,PayPal,0.6208040100603566,10.364007241764385,7.390826321964184,ORD1716
1434,1842,4349,83351,25322,9,5.989999771118164,1,5.989999771118164,1,3.3783598891192668,2.6116398819988973,43.59999969601631,Complete,Credit Card,0.0,0.0,13.367209351631665,ORD1716
1435,1836,2146,87909,14225,2,5.989999771118164,1,5.989999771118164,1,2.4918399004115166,3.4981598707066475,58.40000007301569,Complete,Bank Transfer,0.0,0.0,9.204330203494168,ORD1717
1436,964,6871,90692,28815,6,5.989999771118164,1,5.989999771118164,1,2.6056498924031857,3.3843498787149784,56.50000013411045,Complete,Bank Transfer,0.0,0.0,11.742731008269221,ORD1717
1437,1583,1837,91331,28885,7,5.989999771118164,1,5.989999771118164,1,2.6415898969209195,3.3484098741972446,55.90000003576279,Complete,Debit Card,0.0,0.0,9.641126893640564,ORD1718
1438,1766,2180,91789,29028,2,5.989999771118164,1,5.989999771118164,1,2.234269901506156,3.7557298696120083,62.700000219047084,Processing,Debit Card,0.924322198659822,15.431089048059798,2.4977842023433405,ORD1718
1439,634,5965,91831,13665,5,5.989999771118164,1,5.989999771118164,1,2.6535698984268308,3.3364298726913333,55.70000000298023,Complete,Bank Transfer,0.0,0.0,4.770884846669518,ORD1719
1440,1419,6066,93218,25151,10,5.989999771118164,1,5.989999771118164,1,3.438259874334335,2.551739896783829,42.59999990463257,Complete,PayPal,0.0,0.0,3.023926461827745,ORD1719
1441,1161,6973,93971,28815,8,5.989999771118164,1,5.989999771118164,1,2.6056498924031857,3.3843498787149784,56.50000013411045,Returned,PayPal,0.0,0.0,3.386940910981899,ORD1720
1442,1373,703,99082,14086,9,5.989999771118164,1,5.989999771118164,1,2.2462499030120675,3.7437498681060966,62.500000186264515,Complete,PayPal,0.0,0.0,2.2002714166449358,ORD1720
1443,1753,76,250,15878,5,6.0,1,6.0,1,3.239999994635582,2.760000005364418,46.00000008940697,Complete,Credit Card,0.0,0.0,7.475144727183988,ORD1721
1444,1452,7616,3286,9414,1,6.0,1,6.0,1,2.3819999909028406,3.6180000090971594,60.30000015161933,Complete,PayPal,0.0,0.0,4.322471212804146,ORD1721
1445,1829,4520,4332,13601,4,6.0,1,6.0,1,2.267999991774559,3.732000008225441,62.20000013709068,Shipped,Credit Card,0.0,0.0,13.124054766421633,ORD1722
1446,870,8901,19750,13840,7,6.0,1,6.0,1,2.59799998998642,3.40200001001358,56.70000016689299,Complete,Bank Transfer,1.4769689141880067,24.61614856980011,11.750487988028585,ORD1722
1447,1091,3979,24066,24856,10,6.0,1,6.0,1,3.624000010080636,2.375999989919364,39.5999998319894,Complete,PayPal,1.065723610964715,17.762060182745252,9.451300932601448,ORD1723
1448,1615,4354,31866,15260,1,6.0,1,6.0,1,3.258000008761883,2.741999991238117,45.69999985396862,Shipped,PayPal,0.5323181733058407,8.871969555097346,8.357277489555141,ORD1723
1449,1663,4546,32017,28785,1,6.0,1,6.0,1,2.627999983727932,3.372000016272068,56.200000271201134,Cancelled,Debit Card,0.4430506936967481,7.3841782282791355,5.326292327487685,ORD1724
1450,1635,5186,34571,13616,4,6.0,1,6.0,1,2.6399999856948853,3.3600000143051147,56.00000023841858,Complete,Bank Transfer,0.0,0.0,8.174369056374811,ORD1724
1451,1679,8706,36107,12551,5,6.0,1,6.0,1,3.3119999952614307,2.6880000047385693,44.800000078976154,Complete,PayPal,0.8207132273550091,13.67855378925015,10.33598058623734,ORD1725
1452,1165,7832,46328,11029,4,6.0,1,6.0,1,2.969999995082617,3.030000004917383,50.50000008195639,Complete,Credit Card,0.0,0.0,12.168975182506081,ORD1725
1453,1749,613,56794,12702,3,6.0,1,6.0,1,3.0959999933838844,2.9040000066161156,48.40000011026859,Shipped,Bank Transfer,0.0,0.0,3.061866861374714,ORD1726
1454,1339,4378,59752,13973,5,6.0,1,6.0,1,2.447999993339181,3.552000006660819,59.20000011101365,Complete,Debit Card,0.4254291258771743,7.090485431286238,11.21004095369215,ORD1726
1455,1629,7651,65259,12702,5,6.0,1,6.0,1,3.0959999933838844,2.9040000066161156,48.40000011026859,Complete,Bank Transfer,0.0,0.0,11.65548839789671,ORD1727
1456,1448,4489,67270,12539,6,6.0,1,6.0,1,3.131999993696809,2.868000006303191,47.800000105053186,Cancelled,Credit Card,1.0503156330520012,17.505260550866687,9.266638612023133,ORD1727
1457,1717,6004,88680,9414,2,6.0,1,6.0,1,2.3819999909028406,3.6180000090971594,60.30000015161933,Complete,Debit Card,0.0,0.0,4.786149544141616,ORD1728
1458,1609,3833,99331,12539,1,6.0,1,6.0,1,3.131999993696809,2.868000006303191,47.800000105053186,Complete,Credit Card,0.7064985547673306,11.774975912788843,9.009399637515276,ORD1728
1459,1602,7573,4785,9414,8,6.0,1,6.0,1,2.3819999909028406,3.6180000090971594,60.30000015161933,Complete,Bank Transfer,0.0,0.0,8.535163463599034,ORD1729
1460,1476,3837,10192,9303,7,6.0,1,6.0,1,2.1299999803304672,3.8700000196695328,64.50000032782555,Complete,Debit Card,0.0,0.0,8.18423125302835,ORD1729
1461,1536,8032,12269,12572,3,6.0,1,6.0,1,3.4679999984800816,2.5320000015199184,42.200000025331974,Complete,Credit Card,0.0,0.0,7.988318901073393,ORD1730
1462,1788,5512,15808,24856,3,6.0,1,6.0,1,3.624000010080636,2.375999989919364,39.5999998319894,Complete,Bank Transfer,0.30513014959258916,5.08550249320982,3.4407323617897565,ORD1730
1463,1536,8094,18578,12551,7,6.0,1,6.0,1,3.3119999952614307,2.6880000047385693,44.800000078976154,Complete,Credit Card,0.0,0.0,4.377602303145742,ORD1731
1464,1808,4963,19567,12572,9,6.0,1,6.0,1,3.4679999984800816,2.5320000015199184,42.200000025331974,Complete,PayPal,0.0,0.0,3.2653171498674505,ORD1731
1465,1617,3451,23035,15878,4,6.0,1,6.0,1,3.239999994635582,2.760000005364418,46.00000008940697,Returned,Bank Transfer,0.0,0.0,5.152211759683798,ORD1732
1466,1834,2721,30757,11029,9,6.0,1,6.0,1,2.969999995082617,3.030000004917383,50.50000008195639,Complete,Debit Card,0.0,0.0,5.425198175498749,ORD1732
1467,1730,4301,31717,15667,9,6.0,1,6.0,1,3.096000004559756,2.903999995440244,48.399999924004064,Returned,Debit Card,0.0,0.0,5.18598619940959,ORD1733
1468,1816,3808,34914,9414,6,6.0,1,6.0,1,2.3819999909028406,3.6180000090971594,60.30000015161933,Complete,PayPal,0.0,0.0,4.742077886412845,ORD1733
1469,1153,8776,34995,15260,2,6.0,1,6.0,1,3.258000008761883,2.741999991238117,45.69999985396862,Shipped,Credit Card,0.6541313614579258,10.902189357632096,11.560486591302256,ORD1734
1470,926,3579,36688,12533,7,6.0,1,6.0,1,3.131999993696809,2.868000006303191,47.800000105053186,Processing,Credit Card,0.0,0.0,12.641350194775534,ORD1734
1471,1522,2193,41667,12572,1,6.0,1,6.0,1,3.4679999984800816,2.5320000015199184,42.200000025331974,Complete,Debit Card,0.0,0.0,6.2524198154434085,ORD1735
1472,1739,9041,41885,9414,7,6.0,1,6.0,1,2.3819999909028406,3.6180000090971594,60.30000015161933,Processing,Credit Card,0.0,0.0,5.966675591897836,ORD1735
1473,1473,8017,54973,11029,1,6.0,1,6.0,1,2.969999995082617,3.030000004917383,50.50000008195639,Shipped,Bank Transfer,0.0,0.0,12.972420546782603,ORD1736
1474,1516,5382,59382,13616,8,6.0,1,6.0,1,2.6399999856948853,3.3600000143051147,56.00000023841858,Complete,Bank Transfer,0.0,0.0,10.111010721655283,ORD1736
1475,1822,7685,61509,9303,2,6.0,1,6.0,1,2.1299999803304672,3.8700000196695328,64.50000032782555,Complete,Debit Card,1.1996690426563204,19.994484044272006,5.814698222257748,ORD1737
1476,1314,4853,63857,13840,6,6.0,1,6.0,1,2.59799998998642,3.40200001001358,56.70000016689299,Complete,Bank Transfer,0.0,0.0,11.27695980362557,ORD1737
1477,1249,7928,68213,15260,10,6.0,1,6.0,1,3.258000008761883,2.741999991238117,45.69999985396862,Shipped,Debit Card,0.0,0.0,6.479706533031176,ORD1738
1478,125,3498,68245,12702,7,6.0,1,6.0,1,3.0959999933838844,2.9040000066161156,48.40000011026859,Processing,Credit Card,0.0,0.0,9.62522298644825,ORD1738
1479,1432,3548,71054,12539,10,6.0,1,6.0,1,3.131999993696809,2.868000006303191,47.800000105053186,Processing,Credit Card,0.0,0.0,14.90424238984142,ORD1739
1480,1665,3410,74918,12572,7,6.0,1,6.0,1,3.4679999984800816,2.5320000015199184,42.200000025331974,Complete,Credit Card,0.0,0.0,5.920726877808432,ORD1739
1481,1430,4015,83658,13601,7,6.0,1,6.0,1,2.267999991774559,3.732000008225441,62.20000013709068,Shipped,PayPal,0.0,0.0,14.09683800920833,ORD1740
1482,980,7151,95214,12702,5,6.0,1,6.0,1,3.0959999933838844,2.9040000066161156,48.40000011026859,Complete,Debit Card,1.1284969690742557,18.808282817904264,6.168481385701076,ORD1740
1483,1709,4067,98309,11029,2,6.0,1,6.0,1,2.969999995082617,3.030000004917383,50.50000008195639,Complete,Bank Transfer,0.0,0.0,9.023727156872704,ORD1741
1484,375,7447,1364,12702,7,6.0,1,6.0,1,3.0959999933838844,2.9040000066161156,48.40000011026859,Complete,Credit Card,0.0,0.0,7.979789264787519,ORD1741
1485,1269,3748,1806,11029,1,6.0,1,6.0,1,2.969999995082617,3.030000004917383,50.50000008195639,Complete,PayPal,0.0,0.0,12.18107431047117,ORD1742
1486,1611,3806,2532,13973,6,6.0,1,6.0,1,2.447999993339181,3.552000006660819,59.20000011101365,Complete,Bank Transfer,0.0,0.0,2.7942050932659326,ORD1742
1487,1839,5454,4289,11029,3,6.0,1,6.0,1,2.969999995082617,3.030000004917383,50.50000008195639,Complete,Bank Transfer,1.4490500464669678,24.150834107782796,10.15258995289263,ORD1743
1488,1572,5280,4739,9303,10,6.0,1,6.0,1,2.1299999803304672,3.8700000196695328,64.50000032782555,Complete,Bank Transfer,0.0,0.0,11.888670276534697,ORD1743
1489,1774,656,11791,24856,8,6.0,1,6.0,1,3.624000010080636,2.375999989919364,39.5999998319894,Complete,Credit Card,0.848676486878838,14.1446081146473,8.13788306796755,ORD1744
1490,1491,3194,13800,13973,6,6.0,1,6.0,1,2.447999993339181,3.552000006660819,59.20000011101365,Complete,Bank Transfer,0.0,0.0,3.3688038849914697,ORD1744
1491,1594,6565,16584,13840,2,6.0,1,6.0,1,2.59799998998642,3.40200001001358,56.70000016689299,Complete,Debit Card,0.0,0.0,5.18246517530257,ORD1745
1492,369,7447,16699,12539,7,6.0,1,6.0,1,3.131999993696809,2.868000006303191,47.800000105053186,Complete,PayPal,0.0,0.0,10.835740811311227,ORD1745
1493,1841,3439,18001,11029,2,6.0,1,6.0,1,2.969999995082617,3.030000004917383,50.50000008195639,Complete,Bank Transfer,0.0,0.0,13.640686011504098,ORD1746
1494,666,3419,21141,12551,4,6.0,1,6.0,1,3.3119999952614307,2.6880000047385693,44.800000078976154,Complete,Bank Transfer,0.0,0.0,7.480911891006352,ORD1746
1495,498,5766,24059,11029,7,6.0,1,6.0,1,2.969999995082617,3.030000004917383,50.50000008195639,Complete,Debit Card,0.0,0.0,9.28535645601737,ORD1747
1496,1113,6515,27707,13840,10,6.0,1,6.0,1,2.59799998998642,3.40200001001358,56.70000016689299,Complete,Bank Transfer,0.0,0.0,4.9690054774492065,ORD1747
1497,1490,4617,30597,13601,7,6.0,1,6.0,1,2.267999991774559,3.732000008225441,62.20000013709068,Complete,Credit Card,0.0,0.0,7.3587730824793285,ORD1748
1498,1839,4268,38638,12572,9,6.0,1,6.0,1,3.4679999984800816,2.5320000015199184,42.200000025331974,Complete,Credit Card,0.0,0.0,6.378267501016389,ORD1748
1499,1248,6001,40913,5955,2,6.0,1,6.0,1,3.792000018060208,2.207999981939792,36.79999969899654,Complete,Credit Card,0.0,0.0,10.521832123629807,ORD1749
1500,1436,3753,49465,15878,7,6.0,1,6.0,1,3.239999994635582,2.760000005364418,46.00000008940697,Shipped,Bank Transfer,1.4300980346774457,23.834967244624096,14.801086371776442,ORD1749
1501,1591,5852,50731,12539,5,6.0,1,6.0,1,3.131999993696809,2.868000006303191,47.800000105053186,Complete,PayPal,0.0,0.0,12.57294487581392,ORD1750
1502,1809,4057,53867,15667,6,6.0,1,6.0,1,3.096000004559756,2.903999995440244,48.399999924004064,Complete,PayPal,1.174370627020874,19.572843783681236,4.498139604040407,ORD1750
1503,1757,8916,67240,28785,4,6.0,1,6.0,1,2.627999983727932,3.372000016272068,56.200000271201134,Complete,Bank Transfer,0.0,0.0,9.509821712987968,ORD1751
1504,872,109,70421,28785,6,6.0,1,6.0,1,2.627999983727932,3.372000016272068,56.200000271201134,Complete,PayPal,0.0,0.0,2.8633522943292204,ORD1751
1505,1719,8235,70998,24856,3,6.0,1,6.0,1,3.624000010080636,2.375999989919364,39.5999998319894,Complete,PayPal,0.0,0.0,5.2099013289542615,ORD1752
1506,1591,3455,74210,24856,2,6.0,1,6.0,1,3.624000010080636,2.375999989919364,39.5999998319894,Complete,Bank Transfer,0.0,0.0,4.238829788785075,ORD1752
1507,1246,9023,75435,15260,9,6.0,1,6.0,1,3.258000008761883,2.741999991238117,45.69999985396862,Complete,Credit Card,0.0,0.0,6.362091989313019,ORD1753
1508,1652,3524,78404,11029,2,6.0,1,6.0,1,2.969999995082617,3.030000004917383,50.50000008195639,Complete,Bank Transfer,0.0,0.0,10.824581597574776,ORD1753
1509,1458,5512,79849,28785,9,6.0,1,6.0,1,2.627999983727932,3.372000016272068,56.200000271201134,Complete,Credit Card,0.0,0.0,8.492113119918749,ORD1754
1510,1797,1167,81561,12551,9,6.0,1,6.0,1,3.3119999952614307,2.6880000047385693,44.800000078976154,Processing,Credit Card,0.0,0.0,14.12782037777983,ORD1754
1511,1142,2600,85232,12702,4,6.0,1,6.0,1,3.0959999933838844,2.9040000066161156,48.40000011026859,Shipped,PayPal,0.33267409480421806,5.544568246736968,4.7657349180306126,ORD1755
1512,1743,4322,86447,13840,6,6.0,1,6.0,1,2.59799998998642,3.40200001001358,56.70000016689299,Processing,PayPal,0.0,0.0,6.734718901301222,ORD1755
1513,1767,3988,99897,12539,6,6.0,1,6.0,1,3.131999993696809,2.868000006303191,47.800000105053186,Returned,Credit Card,0.0,0.0,6.288083498302103,ORD1756
1514,1829,3450,3370,24856,3,6.0,1,6.0,1,3.624000010080636,2.375999989919364,39.5999998319894,Complete,Credit Card,0.0,0.0,5.06752713747909,ORD1756
1515,1110,7196,7553,12533,4,6.0,1,6.0,1,3.131999993696809,2.868000006303191,47.800000105053186,Complete,PayPal,0.4698976222956651,7.831627038261085,14.91121999864118,ORD1757
1516,1789,7491,9780,8987,2,6.0,1,6.0,1,2.147999994456768,3.852000005543232,64.2000000923872,Complete,Debit Card,0.0,0.0,7.033932090759707,ORD1757
1517,1249,8934,17189,5955,3,6.0,1,6.0,1,3.792000018060208,2.207999981939792,36.79999969899654,Complete,Credit Card,0.0,0.0,14.226616746494779,ORD1758
1518,1819,1230,43839,28785,5,6.0,1,6.0,1,2.627999983727932,3.372000016272068,56.200000271201134,Shipped,Credit Card,1.4654901994564216,24.424836657607027,7.076155160088863,ORD1758
1519,1808,1655,50901,13616,4,6.0,1,6.0,1,2.6399999856948853,3.3600000143051147,56.00000023841858,Complete,Credit Card,1.3934824359097777,23.224707265162962,4.6531918236285925,ORD1759
1520,1719,263,56551,8987,3,6.0,1,6.0,1,2.147999994456768,3.852000005543232,64.2000000923872,Cancelled,PayPal,0.0,0.0,3.549682298875245,ORD1759
1521,1550,2367,57615,13973,10,6.0,1,6.0,1,2.447999993339181,3.552000006660819,59.20000011101365,Complete,Bank Transfer,0.0,0.0,13.122321511281566,ORD1760
1522,1750,3734,78490,15260,3,6.0,1,6.0,1,3.258000008761883,2.741999991238117,45.69999985396862,Cancelled,Credit Card,1.0864422733341095,18.10737122223516,2.417269326306017,ORD1760
1523,1511,7763,80160,12572,2,6.0,1,6.0,1,3.4679999984800816,2.5320000015199184,42.200000025331974,Complete,Credit Card,1.023464866805607,17.05774778009345,14.537129648410659,ORD1761
1524,1701,1627,90345,13973,3,6.0,1,6.0,1,2.447999993339181,3.552000006660819,59.20000011101365,Complete,Credit Card,0.0,0.0,7.436485753212129,ORD1761
1525,347,3741,90600,8987,8,6.0,1,6.0,1,2.147999994456768,3.852000005543232,64.2000000923872,Complete,Bank Transfer,0.0,0.0,5.215866564096642,ORD1762
1526,1770,1055,91523,28785,8,6.0,1,6.0,1,2.627999983727932,3.372000016272068,56.200000271201134,Complete,Bank Transfer,0.0,0.0,10.026799718799712,ORD1762
1527,1668,652,1104,8987,10,6.0,1,6.0,1,2.147999994456768,3.852000005543232,64.2000000923872,Complete,Credit Card,0.0,0.0,3.727868893870422,ORD1763
1528,1208,652,1492,12551,10,6.0,1,6.0,1,3.3119999952614307,2.6880000047385693,44.800000078976154,Complete,Credit Card,0.0,0.0,2.9378924563626247,ORD1763
1529,1316,4283,2131,5955,8,6.0,1,6.0,1,3.792000018060208,2.207999981939792,36.79999969899654,Shipped,Debit Card,0.0,0.0,12.76118357482437,ORD1764
1530,1353,8922,3657,12551,10,6.0,1,6.0,1,3.3119999952614307,2.6880000047385693,44.800000078976154,Complete,Bank Transfer,0.7614887356862996,12.691478928104994,7.520720070129248,ORD1764
1531,1577,4348,6525,13973,10,6.0,1,6.0,1,2.447999993339181,3.552000006660819,59.20000011101365,Complete,Debit Card,0.35184343722260886,5.864057287043481,8.737313857358917,ORD1765
1532,1733,4159,8508,13616,6,6.0,1,6.0,1,2.6399999856948853,3.3600000143051147,56.00000023841858,Complete,Credit Card,0.0,0.0,4.297048115375843,ORD1765
1533,979,3978,13720,24856,6,6.0,1,6.0,1,3.624000010080636,2.375999989919364,39.5999998319894,Processing,Credit Card,0.0,0.0,2.79851517885025,ORD1766
1534,1578,7242,14969,5955,3,6.0,1,6.0,1,3.792000018060208,2.207999981939792,36.79999969899654,Complete,Credit Card,0.0,0.0,6.781089724474008,ORD1766
1535,1230,3114,19489,28785,8,6.0,1,6.0,1,2.627999983727932,3.372000016272068,56.200000271201134,Complete,Credit Card,0.0,0.0,8.579901280941161,ORD1767
1536,635,3819,19528,13973,2,6.0,1,6.0,1,2.447999993339181,3.552000006660819,59.20000011101365,Complete,PayPal,0.0,0.0,11.950598084414363,ORD1767
1537,1510,4244,20103,24856,8,6.0,1,6.0,1,3.624000010080636,2.375999989919364,39.5999998319894,Complete,PayPal,0.0,0.0,8.513676003061024,ORD1768
1538,896,8863,26196,13601,8,6.0,1,6.0,1,2.267999991774559,3.732000008225441,62.20000013709068,Complete,PayPal,0.0,0.0,12.172591229916739,ORD1768
1539,1321,472,34901,12533,5,6.0,1,6.0,1,3.131999993696809,2.868000006303191,47.800000105053186,Complete,Debit Card,0.0,0.0,3.50062613576608,ORD1769
1540,1657,1026,39477,13840,5,6.0,1,6.0,1,2.59799998998642,3.40200001001358,56.70000016689299,Complete,Bank Transfer,0.6837053398952718,11.395088998254531,2.831516036571371,ORD1769
1541,1533,3190,40613,15667,10,6.0,1,6.0,1,3.096000004559756,2.903999995440244,48.399999924004064,Processing,Credit Card,0.0,0.0,4.065192533864871,ORD1770
1542,1617,2102,44387,13973,1,6.0,1,6.0,1,2.447999993339181,3.552000006660819,59.20000011101365,Complete,Bank Transfer,0.0,0.0,12.036157649553472,ORD1770
1543,1818,8919,45960,13973,6,6.0,1,6.0,1,2.447999993339181,3.552000006660819,59.20000011101365,Complete,PayPal,1.3946427456299189,23.244045760498647,11.871293000903119,ORD1771
1544,1828,79,46963,13973,9,6.0,1,6.0,1,2.447999993339181,3.552000006660819,59.20000011101365,Complete,Credit Card,0.0,0.0,3.837781458638339,ORD1771
1545,1283,6363,47301,15667,2,6.0,1,6.0,1,3.096000004559756,2.903999995440244,48.399999924004064,Returned,Credit Card,0.0,0.0,2.4028525572588366,ORD1772
1546,1175,8932,47906,9414,5,6.0,1,6.0,1,2.3819999909028406,3.6180000090971594,60.30000015161933,Complete,Debit Card,0.0,0.0,10.908665170758146,ORD1772
1547,1655,8670,52705,15260,8,6.0,1,6.0,1,3.258000008761883,2.741999991238117,45.69999985396862,Shipped,Bank Transfer,1.4133026052269437,23.555043420449064,13.118663182158707,ORD1773
1548,788,801,57041,15260,8,6.0,1,6.0,1,3.258000008761883,2.741999991238117,45.69999985396862,Complete,Debit Card,0.0,0.0,11.803400041632369,ORD1773
1549,764,4252,57306,15667,1,6.0,1,6.0,1,3.096000004559756,2.903999995440244,48.399999924004064,Complete,PayPal,0.0,0.0,4.636386747996016,ORD1774
1550,1749,4329,59820,15260,1,6.0,1,6.0,1,3.258000008761883,2.741999991238117,45.69999985396862,Complete,Bank Transfer,0.0,0.0,9.588982663929363,ORD1774
1551,1626,4959,66284,13601,6,6.0,1,6.0,1,2.267999991774559,3.732000008225441,62.20000013709068,Returned,PayPal,0.0,0.0,11.845754368132036,ORD1775
1552,1659,6589,66391,15878,5,6.0,1,6.0,1,3.239999994635582,2.760000005364418,46.00000008940697,Complete,Debit Card,0.0,0.0,5.325773159111514,ORD1775
1553,1263,3417,73146,9303,2,6.0,1,6.0,1,2.1299999803304672,3.8700000196695328,64.50000032782555,Shipped,Debit Card,0.0,0.0,8.860370417802889,ORD1776
1554,1827,3422,73718,13973,2,6.0,1,6.0,1,2.447999993339181,3.552000006660819,59.20000011101365,Shipped,Credit Card,0.37210602329194153,6.201767054865693,6.087985251659013,ORD1776
1555,1265,4954,75083,5955,10,6.0,1,6.0,1,3.792000018060208,2.207999981939792,36.79999969899654,Complete,Bank Transfer,1.1134895276818138,18.558158794696897,4.932480425251274,ORD1777
1556,1548,3741,82266,11029,10,6.0,1,6.0,1,2.969999995082617,3.030000004917383,50.50000008195639,Complete,Bank Transfer,0.0,0.0,14.604661248021083,ORD1777
1557,1740,5593,88111,15667,9,6.0,1,6.0,1,3.096000004559756,2.903999995440244,48.399999924004064,Complete,Credit Card,0.0,0.0,13.863565485030042,ORD1778
1558,1753,847,92473,11029,7,6.0,1,6.0,1,2.969999995082617,3.030000004917383,50.50000008195639,Complete,Bank Transfer,0.0,0.0,7.793680502369331,ORD1778
1559,1325,3979,92614,11029,8,6.0,1,6.0,1,2.969999995082617,3.030000004917383,50.50000008195639,Shipped,PayPal,0.3260160140003541,5.433600233339235,3.7781147938316932,ORD1779
1560,1715,4679,95796,8987,10,6.0,1,6.0,1,2.147999994456768,3.852000005543232,64.2000000923872,Cancelled,PayPal,0.0,0.0,11.462794943168433,ORD1779
1561,874,800,21706,13603,9,6.070000171661377,1,6.070000171661377,1,2.7011500781983138,3.368850093463063,55.49999997019768,Complete,Debit Card,0.0,0.0,5.324114691666864,ORD1780
1562,1290,1116,26198,28302,1,6.070000171661377,1,6.070000171661377,1,2.4583500597994767,3.6116501118619,59.5000001601875,Complete,PayPal,0.8165152614978394,13.451651374078244,4.1907314758952285,ORD1780
