id_temps,jour,mois,annee,date_complete
873,22,5,2021,2021-05-22
874,23,5,2021,2021-05-23
875,24,5,2021,2021-05-24
876,25,5,2021,2021-05-25
877,26,5,2021,2021-05-26
878,27,5,2021,2021-05-27
879,28,5,2021,2021-05-28
880,29,5,2021,2021-05-29
881,30,5,2021,2021-05-30
882,31,5,2021,2021-05-31
883,1,6,2021,2021-06-01
884,2,6,2021,2021-06-02
885,3,6,2021,2021-06-03
886,4,6,2021,2021-06-04
887,5,6,2021,2021-06-05
888,6,6,2021,2021-06-06
889,7,6,2021,2021-06-07
890,8,6,2021,2021-06-08
891,9,6,2021,2021-06-09
892,10,6,2021,2021-06-10
893,11,6,2021,2021-06-11
894,12,6,2021,2021-06-12
895,13,6,2021,2021-06-13
896,14,6,2021,2021-06-14
897,15,6,2021,2021-06-15
898,16,6,2021,2021-06-16
899,17,6,2021,2021-06-17
900,18,6,2021,2021-06-18
901,19,6,2021,2021-06-19
902,20,6,2021,2021-06-20
903,21,6,2021,2021-06-21
904,22,6,2021,2021-06-22
905,23,6,2021,2021-06-23
906,24,6,2021,2021-06-24
907,25,6,2021,2021-06-25
908,26,6,2021,2021-06-26
909,27,6,2021,2021-06-27
910,28,6,2021,2021-06-28
911,29,6,2021,2021-06-29
912,30,6,2021,2021-06-30
913,1,7,2021,2021-07-01
914,2,7,2021,2021-07-02
915,3,7,2021,2021-07-03
916,4,7,2021,2021-07-04
917,5,7,2021,2021-07-05
918,6,7,2021,2021-07-06
919,7,7,2021,2021-07-07
920,8,7,2021,2021-07-08
921,9,7,2021,2021-07-09
922,10,7,2021,2021-07-10
923,11,7,2021,2021-07-11
924,12,7,2021,2021-07-12
925,13,7,2021,2021-07-13
926,14,7,2021,2021-07-14
927,15,7,2021,2021-07-15
928,16,7,2021,2021-07-16
929,17,7,2021,2021-07-17
930,18,7,2021,2021-07-18
931,19,7,2021,2021-07-19
932,20,7,2021,2021-07-20
933,21,7,2021,2021-07-21
934,22,7,2021,2021-07-22
935,23,7,2021,2021-07-23
936,24,7,2021,2021-07-24
937,25,7,2021,2021-07-25
938,26,7,2021,2021-07-26
939,27,7,2021,2021-07-27
940,28,7,2021,2021-07-28
941,29,7,2021,2021-07-29
942,30,7,2021,2021-07-30
943,31,7,2021,2021-07-31
944,1,8,2021,2021-08-01
945,2,8,2021,2021-08-02
946,3,8,2021,2021-08-03
947,4,8,2021,2021-08-04
948,5,8,2021,2021-08-05
949,6,8,2021,2021-08-06
950,7,8,2021,2021-08-07
951,8,8,2021,2021-08-08
952,9,8,2021,2021-08-09
953,10,8,2021,2021-08-10
954,11,8,2021,2021-08-11
955,12,8,2021,2021-08-12
956,13,8,2021,2021-08-13
957,14,8,2021,2021-08-14
958,15,8,2021,2021-08-15
959,16,8,2021,2021-08-16
960,17,8,2021,2021-08-17
961,18,8,2021,2021-08-18
962,19,8,2021,2021-08-19
963,20,8,2021,2021-08-20
964,21,8,2021,2021-08-21
965,22,8,2021,2021-08-22
966,23,8,2021,2021-08-23
967,24,8,2021,2021-08-24
968,25,8,2021,2021-08-25
969,26,8,2021,2021-08-26
970,27,8,2021,2021-08-27
971,28,8,2021,2021-08-28
972,29,8,2021,2021-08-29
973,30,8,2021,2021-08-30
974,31,8,2021,2021-08-31
975,1,9,2021,2021-09-01
976,2,9,2021,2021-09-02
977,3,9,2021,2021-09-03
978,4,9,2021,2021-09-04
979,5,9,2021,2021-09-05
980,6,9,2021,2021-09-06
981,7,9,2021,2021-09-07
982,8,9,2021,2021-09-08
983,9,9,2021,2021-09-09
984,10,9,2021,2021-09-10
985,11,9,2021,2021-09-11
986,12,9,2021,2021-09-12
987,13,9,2021,2021-09-13
988,14,9,2021,2021-09-14
989,15,9,2021,2021-09-15
990,16,9,2021,2021-09-16
991,17,9,2021,2021-09-17
992,18,9,2021,2021-09-18
993,19,9,2021,2021-09-19
994,20,9,2021,2021-09-20
995,21,9,2021,2021-09-21
996,22,9,2021,2021-09-22
997,23,9,2021,2021-09-23
998,24,9,2021,2021-09-24
999,25,9,2021,2021-09-25
1000,26,9,2021,2021-09-26
1001,27,9,2021,2021-09-27
1002,28,9,2021,2021-09-28
1003,29,9,2021,2021-09-29
1004,30,9,2021,2021-09-30
1005,1,10,2021,2021-10-01
1006,2,10,2021,2021-10-02
1007,3,10,2021,2021-10-03
1008,4,10,2021,2021-10-04
1009,5,10,2021,2021-10-05
1010,6,10,2021,2021-10-06
1011,7,10,2021,2021-10-07
1012,8,10,2021,2021-10-08
1013,9,10,2021,2021-10-09
1014,10,10,2021,2021-10-10
1015,11,10,2021,2021-10-11
1016,12,10,2021,2021-10-12
1017,13,10,2021,2021-10-13
1018,14,10,2021,2021-10-14
1019,15,10,2021,2021-10-15
1020,16,10,2021,2021-10-16
1021,17,10,2021,2021-10-17
1022,18,10,2021,2021-10-18
1023,19,10,2021,2021-10-19
1024,20,10,2021,2021-10-20
1025,21,10,2021,2021-10-21
1026,22,10,2021,2021-10-22
1027,23,10,2021,2021-10-23
1028,24,10,2021,2021-10-24
1029,25,10,2021,2021-10-25
1030,26,10,2021,2021-10-26
1031,27,10,2021,2021-10-27
1032,28,10,2021,2021-10-28
1033,29,10,2021,2021-10-29
1034,30,10,2021,2021-10-30
1035,31,10,2021,2021-10-31
1036,1,11,2021,2021-11-01
1037,2,11,2021,2021-11-02
1038,3,11,2021,2021-11-03
1039,4,11,2021,2021-11-04
1040,5,11,2021,2021-11-05
1041,6,11,2021,2021-11-06
1042,7,11,2021,2021-11-07
1043,8,11,2021,2021-11-08
1044,9,11,2021,2021-11-09
1045,10,11,2021,2021-11-10
1046,11,11,2021,2021-11-11
1047,12,11,2021,2021-11-12
1048,13,11,2021,2021-11-13
1049,14,11,2021,2021-11-14
1050,15,11,2021,2021-11-15
1051,16,11,2021,2021-11-16
1052,17,11,2021,2021-11-17
1053,18,11,2021,2021-11-18
1054,19,11,2021,2021-11-19
1055,20,11,2021,2021-11-20
1056,21,11,2021,2021-11-21
1057,22,11,2021,2021-11-22
1058,23,11,2021,2021-11-23
1059,24,11,2021,2021-11-24
1060,25,11,2021,2021-11-25
1061,26,11,2021,2021-11-26
1062,27,11,2021,2021-11-27
1063,28,11,2021,2021-11-28
1064,29,11,2021,2021-11-29
1065,30,11,2021,2021-11-30
1066,1,12,2021,2021-12-01
1067,2,12,2021,2021-12-02
1068,3,12,2021,2021-12-03
1069,4,12,2021,2021-12-04
1070,5,12,2021,2021-12-05
1071,6,12,2021,2021-12-06
1072,7,12,2021,2021-12-07
1073,8,12,2021,2021-12-08
1074,9,12,2021,2021-12-09
1075,10,12,2021,2021-12-10
1076,11,12,2021,2021-12-11
1077,12,12,2021,2021-12-12
1078,13,12,2021,2021-12-13
1079,14,12,2021,2021-12-14
1080,15,12,2021,2021-12-15
1081,16,12,2021,2021-12-16
1082,17,12,2021,2021-12-17
1083,18,12,2021,2021-12-18
1084,19,12,2021,2021-12-19
1085,20,12,2021,2021-12-20
1086,21,12,2021,2021-12-21
1087,22,12,2021,2021-12-22
1088,23,12,2021,2021-12-23
1089,24,12,2021,2021-12-24
1090,25,12,2021,2021-12-25
1091,26,12,2021,2021-12-26
1092,27,12,2021,2021-12-27
1093,28,12,2021,2021-12-28
1094,29,12,2021,2021-12-29
1095,30,12,2021,2021-12-30
1096,31,12,2021,2021-12-31
1097,1,1,2022,2022-01-01
1098,2,1,2022,2022-01-02
1099,3,1,2022,2022-01-03
1100,4,1,2022,2022-01-04
1101,5,1,2022,2022-01-05
1102,6,1,2022,2022-01-06
1103,7,1,2022,2022-01-07
1104,8,1,2022,2022-01-08
1105,9,1,2022,2022-01-09
1106,10,1,2022,2022-01-10
1107,11,1,2022,2022-01-11
1108,12,1,2022,2022-01-12
1109,13,1,2022,2022-01-13
1110,14,1,2022,2022-01-14
1111,15,1,2022,2022-01-15
1112,16,1,2022,2022-01-16
1113,17,1,2022,2022-01-17
1114,18,1,2022,2022-01-18
1115,19,1,2022,2022-01-19
1116,20,1,2022,2022-01-20
1117,21,1,2022,2022-01-21
1118,22,1,2022,2022-01-22
1119,23,1,2022,2022-01-23
1120,24,1,2022,2022-01-24
1121,25,1,2022,2022-01-25
1122,26,1,2022,2022-01-26
1123,27,1,2022,2022-01-27
1124,28,1,2022,2022-01-28
1125,29,1,2022,2022-01-29
1126,30,1,2022,2022-01-30
1127,31,1,2022,2022-01-31
1128,1,2,2022,2022-02-01
1129,2,2,2022,2022-02-02
1130,3,2,2022,2022-02-03
1131,4,2,2022,2022-02-04
1132,5,2,2022,2022-02-05
1133,6,2,2022,2022-02-06
1134,7,2,2022,2022-02-07
1135,8,2,2022,2022-02-08
1136,9,2,2022,2022-02-09
1137,10,2,2022,2022-02-10
1138,11,2,2022,2022-02-11
1139,12,2,2022,2022-02-12
1140,13,2,2022,2022-02-13
1141,14,2,2022,2022-02-14
1142,15,2,2022,2022-02-15
1143,16,2,2022,2022-02-16
1144,17,2,2022,2022-02-17
1145,18,2,2022,2022-02-18
1146,19,2,2022,2022-02-19
1147,20,2,2022,2022-02-20
1148,21,2,2022,2022-02-21
1149,22,2,2022,2022-02-22
1150,23,2,2022,2022-02-23
1151,24,2,2022,2022-02-24
1152,25,2,2022,2022-02-25
1153,26,2,2022,2022-02-26
1154,27,2,2022,2022-02-27
1155,28,2,2022,2022-02-28
1156,1,3,2022,2022-03-01
1157,2,3,2022,2022-03-02
1158,3,3,2022,2022-03-03
1159,4,3,2022,2022-03-04
1160,5,3,2022,2022-03-05
1161,6,3,2022,2022-03-06
1162,7,3,2022,2022-03-07
1163,8,3,2022,2022-03-08
1164,9,3,2022,2022-03-09
1165,10,3,2022,2022-03-10
1166,11,3,2022,2022-03-11
1167,12,3,2022,2022-03-12
1168,13,3,2022,2022-03-13
1169,14,3,2022,2022-03-14
1170,15,3,2022,2022-03-15
1171,16,3,2022,2022-03-16
1172,17,3,2022,2022-03-17
1173,18,3,2022,2022-03-18
1174,19,3,2022,2022-03-19
1175,20,3,2022,2022-03-20
1176,21,3,2022,2022-03-21
1177,22,3,2022,2022-03-22
1178,23,3,2022,2022-03-23
1179,24,3,2022,2022-03-24
1180,25,3,2022,2022-03-25
1181,26,3,2022,2022-03-26
1182,27,3,2022,2022-03-27
1183,28,3,2022,2022-03-28
1184,29,3,2022,2022-03-29
1185,30,3,2022,2022-03-30
1186,31,3,2022,2022-03-31
1187,1,4,2022,2022-04-01
1188,2,4,2022,2022-04-02
1189,3,4,2022,2022-04-03
1190,4,4,2022,2022-04-04
1191,5,4,2022,2022-04-05
1192,6,4,2022,2022-04-06
1193,7,4,2022,2022-04-07
1194,8,4,2022,2022-04-08
1195,9,4,2022,2022-04-09
1196,10,4,2022,2022-04-10
1197,11,4,2022,2022-04-11
1198,12,4,2022,2022-04-12
1199,13,4,2022,2022-04-13
1200,14,4,2022,2022-04-14
1201,15,4,2022,2022-04-15
1202,16,4,2022,2022-04-16
1203,17,4,2022,2022-04-17
1204,18,4,2022,2022-04-18
1205,19,4,2022,2022-04-19
1206,20,4,2022,2022-04-20
1207,21,4,2022,2022-04-21
1208,22,4,2022,2022-04-22
1209,23,4,2022,2022-04-23
1210,24,4,2022,2022-04-24
1211,25,4,2022,2022-04-25
1212,26,4,2022,2022-04-26
1213,27,4,2022,2022-04-27
1214,28,4,2022,2022-04-28
1215,29,4,2022,2022-04-29
1216,30,4,2022,2022-04-30
1217,1,5,2022,2022-05-01
1218,2,5,2022,2022-05-02
1219,3,5,2022,2022-05-03
1220,4,5,2022,2022-05-04
1221,5,5,2022,2022-05-05
1222,6,5,2022,2022-05-06
1223,7,5,2022,2022-05-07
1224,8,5,2022,2022-05-08
1225,9,5,2022,2022-05-09
1226,10,5,2022,2022-05-10
1227,11,5,2022,2022-05-11
1228,12,5,2022,2022-05-12
1229,13,5,2022,2022-05-13
1230,14,5,2022,2022-05-14
1231,15,5,2022,2022-05-15
1232,16,5,2022,2022-05-16
1233,17,5,2022,2022-05-17
1234,18,5,2022,2022-05-18
1235,19,5,2022,2022-05-19
1236,20,5,2022,2022-05-20
1237,21,5,2022,2022-05-21
1238,22,5,2022,2022-05-22
1239,23,5,2022,2022-05-23
1240,24,5,2022,2022-05-24
1241,25,5,2022,2022-05-25
1242,26,5,2022,2022-05-26
1243,27,5,2022,2022-05-27
1244,28,5,2022,2022-05-28
1245,29,5,2022,2022-05-29
1246,30,5,2022,2022-05-30
1247,31,5,2022,2022-05-31
1248,1,6,2022,2022-06-01
1249,2,6,2022,2022-06-02
1250,3,6,2022,2022-06-03
1251,4,6,2022,2022-06-04
1252,5,6,2022,2022-06-05
1253,6,6,2022,2022-06-06
1254,7,6,2022,2022-06-07
1255,8,6,2022,2022-06-08
1256,9,6,2022,2022-06-09
1257,10,6,2022,2022-06-10
1258,11,6,2022,2022-06-11
1259,12,6,2022,2022-06-12
1260,13,6,2022,2022-06-13
1261,14,6,2022,2022-06-14
1262,15,6,2022,2022-06-15
1263,16,6,2022,2022-06-16
1264,17,6,2022,2022-06-17
1265,18,6,2022,2022-06-18
1266,19,6,2022,2022-06-19
1267,20,6,2022,2022-06-20
1268,21,6,2022,2022-06-21
1269,22,6,2022,2022-06-22
1270,23,6,2022,2022-06-23
1271,24,6,2022,2022-06-24
1272,25,6,2022,2022-06-25
1273,26,6,2022,2022-06-26
1274,27,6,2022,2022-06-27
1275,28,6,2022,2022-06-28
1276,29,6,2022,2022-06-29
1277,30,6,2022,2022-06-30
1278,1,7,2022,2022-07-01
1279,2,7,2022,2022-07-02
1280,3,7,2022,2022-07-03
1281,4,7,2022,2022-07-04
1282,5,7,2022,2022-07-05
1283,6,7,2022,2022-07-06
1284,7,7,2022,2022-07-07
1285,8,7,2022,2022-07-08
1286,9,7,2022,2022-07-09
1287,10,7,2022,2022-07-10
1288,11,7,2022,2022-07-11
1289,12,7,2022,2022-07-12
1290,13,7,2022,2022-07-13
1291,14,7,2022,2022-07-14
1292,15,7,2022,2022-07-15
1293,16,7,2022,2022-07-16
1294,17,7,2022,2022-07-17
1295,18,7,2022,2022-07-18
1296,19,7,2022,2022-07-19
1297,20,7,2022,2022-07-20
1298,21,7,2022,2022-07-21
1299,22,7,2022,2022-07-22
1300,23,7,2022,2022-07-23
1301,24,7,2022,2022-07-24
1302,25,7,2022,2022-07-25
1303,26,7,2022,2022-07-26
1304,27,7,2022,2022-07-27
1305,28,7,2022,2022-07-28
1306,29,7,2022,2022-07-29
1307,30,7,2022,2022-07-30
1308,31,7,2022,2022-07-31
1309,1,8,2022,2022-08-01
1310,2,8,2022,2022-08-02
1311,3,8,2022,2022-08-03
1312,4,8,2022,2022-08-04
1313,5,8,2022,2022-08-05
1314,6,8,2022,2022-08-06
1315,7,8,2022,2022-08-07
1316,8,8,2022,2022-08-08
1317,9,8,2022,2022-08-09
1318,10,8,2022,2022-08-10
1319,11,8,2022,2022-08-11
1320,12,8,2022,2022-08-12
1321,13,8,2022,2022-08-13
1322,14,8,2022,2022-08-14
1323,15,8,2022,2022-08-15
1324,16,8,2022,2022-08-16
1325,17,8,2022,2022-08-17
1326,18,8,2022,2022-08-18
1327,19,8,2022,2022-08-19
1328,20,8,2022,2022-08-20
1329,21,8,2022,2022-08-21
1330,22,8,2022,2022-08-22
1331,23,8,2022,2022-08-23
1332,24,8,2022,2022-08-24
1333,25,8,2022,2022-08-25
1334,26,8,2022,2022-08-26
1335,27,8,2022,2022-08-27
1336,28,8,2022,2022-08-28
1337,29,8,2022,2022-08-29
1338,30,8,2022,2022-08-30
1339,31,8,2022,2022-08-31
1340,1,9,2022,2022-09-01
1341,2,9,2022,2022-09-02
1342,3,9,2022,2022-09-03
1343,4,9,2022,2022-09-04
1344,5,9,2022,2022-09-05
1345,6,9,2022,2022-09-06
1346,7,9,2022,2022-09-07
1347,8,9,2022,2022-09-08
1348,9,9,2022,2022-09-09
1349,10,9,2022,2022-09-10
1350,11,9,2022,2022-09-11
1351,12,9,2022,2022-09-12
1352,13,9,2022,2022-09-13
1353,14,9,2022,2022-09-14
1354,15,9,2022,2022-09-15
1355,16,9,2022,2022-09-16
1356,17,9,2022,2022-09-17
1357,18,9,2022,2022-09-18
1358,19,9,2022,2022-09-19
1359,20,9,2022,2022-09-20
1360,21,9,2022,2022-09-21
1361,22,9,2022,2022-09-22
1362,23,9,2022,2022-09-23
1363,24,9,2022,2022-09-24
1364,25,9,2022,2022-09-25
1365,26,9,2022,2022-09-26
1366,27,9,2022,2022-09-27
1367,28,9,2022,2022-09-28
1368,29,9,2022,2022-09-29
1369,30,9,2022,2022-09-30
1370,1,10,2022,2022-10-01
1371,2,10,2022,2022-10-02
1372,3,10,2022,2022-10-03
1373,4,10,2022,2022-10-04
1374,5,10,2022,2022-10-05
1375,6,10,2022,2022-10-06
1376,7,10,2022,2022-10-07
1377,8,10,2022,2022-10-08
1378,9,10,2022,2022-10-09
1379,10,10,2022,2022-10-10
1380,11,10,2022,2022-10-11
1381,12,10,2022,2022-10-12
1382,13,10,2022,2022-10-13
1383,14,10,2022,2022-10-14
1384,15,10,2022,2022-10-15
1385,16,10,2022,2022-10-16
1386,17,10,2022,2022-10-17
1387,18,10,2022,2022-10-18
1388,19,10,2022,2022-10-19
1389,20,10,2022,2022-10-20
1390,21,10,2022,2022-10-21
1391,22,10,2022,2022-10-22
1392,23,10,2022,2022-10-23
1393,24,10,2022,2022-10-24
1394,25,10,2022,2022-10-25
1395,26,10,2022,2022-10-26
1396,27,10,2022,2022-10-27
1397,28,10,2022,2022-10-28
1398,29,10,2022,2022-10-29
1399,30,10,2022,2022-10-30
1400,31,10,2022,2022-10-31
1401,1,11,2022,2022-11-01
1402,2,11,2022,2022-11-02
1403,3,11,2022,2022-11-03
1404,4,11,2022,2022-11-04
1405,5,11,2022,2022-11-05
1406,6,11,2022,2022-11-06
1407,7,11,2022,2022-11-07
1408,8,11,2022,2022-11-08
1409,9,11,2022,2022-11-09
1410,10,11,2022,2022-11-10
1411,11,11,2022,2022-11-11
1412,12,11,2022,2022-11-12
1413,13,11,2022,2022-11-13
1414,14,11,2022,2022-11-14
1415,15,11,2022,2022-11-15
1416,16,11,2022,2022-11-16
1417,17,11,2022,2022-11-17
1418,18,11,2022,2022-11-18
1419,19,11,2022,2022-11-19
1420,20,11,2022,2022-11-20
1421,21,11,2022,2022-11-21
1422,22,11,2022,2022-11-22
1423,23,11,2022,2022-11-23
1424,24,11,2022,2022-11-24
1425,25,11,2022,2022-11-25
1426,26,11,2022,2022-11-26
1427,27,11,2022,2022-11-27
1428,28,11,2022,2022-11-28
1429,29,11,2022,2022-11-29
1430,30,11,2022,2022-11-30
1431,1,12,2022,2022-12-01
1432,2,12,2022,2022-12-02
1433,3,12,2022,2022-12-03
1434,4,12,2022,2022-12-04
1435,5,12,2022,2022-12-05
1436,6,12,2022,2022-12-06
1437,7,12,2022,2022-12-07
1438,8,12,2022,2022-12-08
1439,9,12,2022,2022-12-09
1440,10,12,2022,2022-12-10
1441,11,12,2022,2022-12-11
1442,12,12,2022,2022-12-12
1443,13,12,2022,2022-12-13
1444,14,12,2022,2022-12-14
1445,15,12,2022,2022-12-15
1446,16,12,2022,2022-12-16
1447,17,12,2022,2022-12-17
1448,18,12,2022,2022-12-18
1449,19,12,2022,2022-12-19
1450,20,12,2022,2022-12-20
1451,21,12,2022,2022-12-21
1452,22,12,2022,2022-12-22
1453,23,12,2022,2022-12-23
1454,24,12,2022,2022-12-24
1455,25,12,2022,2022-12-25
1456,26,12,2022,2022-12-26
1457,27,12,2022,2022-12-27
1458,28,12,2022,2022-12-28
1459,29,12,2022,2022-12-29
1460,30,12,2022,2022-12-30
1461,31,12,2022,2022-12-31
1462,1,1,2023,2023-01-01
1463,2,1,2023,2023-01-02
1464,3,1,2023,2023-01-03
1465,4,1,2023,2023-01-04
1466,5,1,2023,2023-01-05
1467,6,1,2023,2023-01-06
1468,7,1,2023,2023-01-07
1469,8,1,2023,2023-01-08
1470,9,1,2023,2023-01-09
1471,10,1,2023,2023-01-10
1472,11,1,2023,2023-01-11
1473,12,1,2023,2023-01-12
1474,13,1,2023,2023-01-13
1475,14,1,2023,2023-01-14
1476,15,1,2023,2023-01-15
1477,16,1,2023,2023-01-16
1478,17,1,2023,2023-01-17
1479,18,1,2023,2023-01-18
1480,19,1,2023,2023-01-19
1481,20,1,2023,2023-01-20
1482,21,1,2023,2023-01-21
1483,22,1,2023,2023-01-22
1484,23,1,2023,2023-01-23
1485,24,1,2023,2023-01-24
1486,25,1,2023,2023-01-25
1487,26,1,2023,2023-01-26
1488,27,1,2023,2023-01-27
1489,28,1,2023,2023-01-28
1490,29,1,2023,2023-01-29
1491,30,1,2023,2023-01-30
1492,31,1,2023,2023-01-31
1493,1,2,2023,2023-02-01
1494,2,2,2023,2023-02-02
1495,3,2,2023,2023-02-03
1496,4,2,2023,2023-02-04
1497,5,2,2023,2023-02-05
1498,6,2,2023,2023-02-06
1499,7,2,2023,2023-02-07
1500,8,2,2023,2023-02-08
1501,9,2,2023,2023-02-09
1502,10,2,2023,2023-02-10
1503,11,2,2023,2023-02-11
1504,12,2,2023,2023-02-12
1505,13,2,2023,2023-02-13
1506,14,2,2023,2023-02-14
1507,15,2,2023,2023-02-15
1508,16,2,2023,2023-02-16
1509,17,2,2023,2023-02-17
1510,18,2,2023,2023-02-18
1511,19,2,2023,2023-02-19
1512,20,2,2023,2023-02-20
1513,21,2,2023,2023-02-21
1514,22,2,2023,2023-02-22
1515,23,2,2023,2023-02-23
1516,24,2,2023,2023-02-24
1517,25,2,2023,2023-02-25
1518,26,2,2023,2023-02-26
1519,27,2,2023,2023-02-27
1520,28,2,2023,2023-02-28
1521,1,3,2023,2023-03-01
1522,2,3,2023,2023-03-02
1523,3,3,2023,2023-03-03
1524,4,3,2023,2023-03-04
1525,5,3,2023,2023-03-05
1526,6,3,2023,2023-03-06
1527,7,3,2023,2023-03-07
1528,8,3,2023,2023-03-08
1529,9,3,2023,2023-03-09
1530,10,3,2023,2023-03-10
1531,11,3,2023,2023-03-11
1532,12,3,2023,2023-03-12
1533,13,3,2023,2023-03-13
1534,14,3,2023,2023-03-14
1535,15,3,2023,2023-03-15
1536,16,3,2023,2023-03-16
1537,17,3,2023,2023-03-17
1538,18,3,2023,2023-03-18
1539,19,3,2023,2023-03-19
1540,20,3,2023,2023-03-20
1541,21,3,2023,2023-03-21
1542,22,3,2023,2023-03-22
1543,23,3,2023,2023-03-23
1544,24,3,2023,2023-03-24
1545,25,3,2023,2023-03-25
1546,26,3,2023,2023-03-26
1547,27,3,2023,2023-03-27
1548,28,3,2023,2023-03-28
1549,29,3,2023,2023-03-29
1550,30,3,2023,2023-03-30
1551,31,3,2023,2023-03-31
1552,1,4,2023,2023-04-01
1553,2,4,2023,2023-04-02
1554,3,4,2023,2023-04-03
1555,4,4,2023,2023-04-04
1556,5,4,2023,2023-04-05
1557,6,4,2023,2023-04-06
1558,7,4,2023,2023-04-07
1559,8,4,2023,2023-04-08
1560,9,4,2023,2023-04-09
1561,10,4,2023,2023-04-10
1562,11,4,2023,2023-04-11
1563,12,4,2023,2023-04-12
1564,13,4,2023,2023-04-13
1565,14,4,2023,2023-04-14
1566,15,4,2023,2023-04-15
1567,16,4,2023,2023-04-16
1568,17,4,2023,2023-04-17
1569,18,4,2023,2023-04-18
1570,19,4,2023,2023-04-19
1571,20,4,2023,2023-04-20
1572,21,4,2023,2023-04-21
1573,22,4,2023,2023-04-22
1574,23,4,2023,2023-04-23
1575,24,4,2023,2023-04-24
1576,25,4,2023,2023-04-25
1577,26,4,2023,2023-04-26
1578,27,4,2023,2023-04-27
1579,28,4,2023,2023-04-28
1580,29,4,2023,2023-04-29
1581,30,4,2023,2023-04-30
1582,1,5,2023,2023-05-01
1583,2,5,2023,2023-05-02
1584,3,5,2023,2023-05-03
1585,4,5,2023,2023-05-04
1586,5,5,2023,2023-05-05
1587,6,5,2023,2023-05-06
1588,7,5,2023,2023-05-07
1589,8,5,2023,2023-05-08
1590,9,5,2023,2023-05-09
1591,10,5,2023,2023-05-10
1592,11,5,2023,2023-05-11
1593,12,5,2023,2023-05-12
1594,13,5,2023,2023-05-13
1595,14,5,2023,2023-05-14
1596,15,5,2023,2023-05-15
1597,16,5,2023,2023-05-16
1598,17,5,2023,2023-05-17
1599,18,5,2023,2023-05-18
1600,19,5,2023,2023-05-19
1601,20,5,2023,2023-05-20
1602,21,5,2023,2023-05-21
1603,22,5,2023,2023-05-22
1604,23,5,2023,2023-05-23
1605,24,5,2023,2023-05-24
1606,25,5,2023,2023-05-25
1607,26,5,2023,2023-05-26
1608,27,5,2023,2023-05-27
1609,28,5,2023,2023-05-28
1610,29,5,2023,2023-05-29
1611,30,5,2023,2023-05-30
1612,31,5,2023,2023-05-31
1613,1,6,2023,2023-06-01
1614,2,6,2023,2023-06-02
1615,3,6,2023,2023-06-03
1616,4,6,2023,2023-06-04
1617,5,6,2023,2023-06-05
1618,6,6,2023,2023-06-06
1619,7,6,2023,2023-06-07
1620,8,6,2023,2023-06-08
1621,9,6,2023,2023-06-09
1622,10,6,2023,2023-06-10
1623,11,6,2023,2023-06-11
1624,12,6,2023,2023-06-12
1625,13,6,2023,2023-06-13
1626,14,6,2023,2023-06-14
1627,15,6,2023,2023-06-15
1628,16,6,2023,2023-06-16
1629,17,6,2023,2023-06-17
1630,18,6,2023,2023-06-18
1631,19,6,2023,2023-06-19
1632,20,6,2023,2023-06-20
1633,21,6,2023,2023-06-21
1634,22,6,2023,2023-06-22
1635,23,6,2023,2023-06-23
1636,24,6,2023,2023-06-24
1637,25,6,2023,2023-06-25
1638,26,6,2023,2023-06-26
1639,27,6,2023,2023-06-27
1640,28,6,2023,2023-06-28
1641,29,6,2023,2023-06-29
1642,30,6,2023,2023-06-30
1643,1,7,2023,2023-07-01
1644,2,7,2023,2023-07-02
1645,3,7,2023,2023-07-03
1646,4,7,2023,2023-07-04
1647,5,7,2023,2023-07-05
1648,6,7,2023,2023-07-06
1649,7,7,2023,2023-07-07
1650,8,7,2023,2023-07-08
1651,9,7,2023,2023-07-09
1652,10,7,2023,2023-07-10
1653,11,7,2023,2023-07-11
1654,12,7,2023,2023-07-12
1655,13,7,2023,2023-07-13
1656,14,7,2023,2023-07-14
1657,15,7,2023,2023-07-15
1658,16,7,2023,2023-07-16
1659,17,7,2023,2023-07-17
1660,18,7,2023,2023-07-18
1661,19,7,2023,2023-07-19
1662,20,7,2023,2023-07-20
1663,21,7,2023,2023-07-21
1664,22,7,2023,2023-07-22
1665,23,7,2023,2023-07-23
1666,24,7,2023,2023-07-24
1667,25,7,2023,2023-07-25
1668,26,7,2023,2023-07-26
1669,27,7,2023,2023-07-27
1670,28,7,2023,2023-07-28
1671,29,7,2023,2023-07-29
1672,30,7,2023,2023-07-30
1673,31,7,2023,2023-07-31
1674,1,8,2023,2023-08-01
1675,2,8,2023,2023-08-02
1676,3,8,2023,2023-08-03
1677,4,8,2023,2023-08-04
1678,5,8,2023,2023-08-05
1679,6,8,2023,2023-08-06
1680,7,8,2023,2023-08-07
1681,8,8,2023,2023-08-08
1682,9,8,2023,2023-08-09
1683,10,8,2023,2023-08-10
1684,11,8,2023,2023-08-11
1685,12,8,2023,2023-08-12
1686,13,8,2023,2023-08-13
1687,14,8,2023,2023-08-14
1688,15,8,2023,2023-08-15
1689,16,8,2023,2023-08-16
1690,17,8,2023,2023-08-17
1691,18,8,2023,2023-08-18
1692,19,8,2023,2023-08-19
1693,20,8,2023,2023-08-20
1694,21,8,2023,2023-08-21
1695,22,8,2023,2023-08-22
1696,23,8,2023,2023-08-23
1697,24,8,2023,2023-08-24
1698,25,8,2023,2023-08-25
1699,26,8,2023,2023-08-26
1700,27,8,2023,2023-08-27
1701,28,8,2023,2023-08-28
