id_vente,id_temps,id_region,id_client,id_produit,id_canal,chiffre_affaire,quantite_vendue,panier_moyen,nombre_ventes
2548,1709,2463,62585,15863,8,7.0,1,7.0,1
2549,1800,652,63209,15547,4,7.0,1,7.0,1
2550,897,5736,67617,12537,6,7.0,1,7.0,1
2551,1146,7617,68875,15622,5,7.0,1,7.0,1
2552,1062,7243,70149,11783,1,7.0,1,7.0,1
2553,1355,3434,73352,11834,4,7.0,1,7.0,1
2554,1589,7581,74550,25558,4,7.0,1,7.0,1
2555,1625,3586,75215,28848,2,7.0,1,7.0,1
2556,1151,5512,76947,13969,8,7.0,1,7.0,1
2557,1249,4751,78805,12690,4,7.0,1,7.0,1
2558,1576,2275,82709,12690,10,7.0,1,7.0,1
2559,1816,3820,83635,8935,4,7.0,1,7.0,1
2560,1637,7209,86732,15863,7,7.0,1,7.0,1
2561,1746,7557,87420,13810,4,7.0,1,7.0,1
2562,1528,1435,88246,12690,9,7.0,1,7.0,1
2563,875,8952,91383,11000,6,7.0,1,7.0,1
2564,699,4335,92468,24905,5,7.0,1,7.0,1
2565,857,850,94157,25558,7,7.0,1,7.0,1
2566,1371,2160,98019,15402,8,7.0,1,7.0,1
2567,388,3439,43923,12350,9,7.010000228881836,1,7.010000228881836,1
2568,1116,7565,12056,6791,6,7.010000228881836,1,7.010000228881836,1
2569,1194,8008,35195,12350,5,7.010000228881836,1,7.010000228881836,1
2570,1840,7787,39797,6791,5,7.010000228881836,1,7.010000228881836,1
2571,1739,1838,80904,12350,6,7.010000228881836,1,7.010000228881836,1
2572,1775,143,56486,12350,9,7.010000228881836,1,7.010000228881836,1
2573,1173,3471,81995,12350,8,7.010000228881836,1,7.010000228881836,1
2574,1589,4527,5087,12350,8,7.010000228881836,1,7.010000228881836,1
2575,1746,8159,36921,12350,2,7.010000228881836,1,7.010000228881836,1
2576,1563,8922,62828,6791,8,7.010000228881836,1,7.010000228881836,1
2577,1837,7560,98724,6791,6,7.010000228881836,1,7.010000228881836,1
2578,1748,2853,18697,6790,4,7.019999980926514,1,7.019999980926514,1
2579,1560,252,21456,15958,6,7.019999980926514,1,7.019999980926514,1
2580,1311,5512,35175,15958,6,7.019999980926514,1,7.019999980926514,1
2581,1673,5845,57810,6790,7,7.019999980926514,1,7.019999980926514,1
2582,1684,3456,60877,14025,1,7.019999980926514,1,7.019999980926514,1
2583,1289,3152,8913,6790,10,7.019999980926514,1,7.019999980926514,1
2584,1744,4057,24953,6790,4,7.019999980926514,1,7.019999980926514,1
2585,1840,268,79992,6790,3,7.019999980926514,1,7.019999980926514,1
2586,1763,7841,95161,6790,1,7.019999980926514,1,7.019999980926514,1
2587,1828,2078,14380,15958,5,7.019999980926514,1,7.019999980926514,1
2588,1383,7835,3023,14025,9,7.019999980926514,1,7.019999980926514,1
2589,1272,8745,16947,15958,10,7.019999980926514,1,7.019999980926514,1
2590,1380,8917,30997,14025,10,7.019999980926514,1,7.019999980926514,1
2591,907,7016,31487,14025,7,7.019999980926514,1,7.019999980926514,1
2592,1054,5848,40904,15958,5,7.019999980926514,1,7.019999980926514,1
2593,1754,2370,44994,15958,3,7.019999980926514,1,7.019999980926514,1
2594,629,6509,88485,15958,4,7.019999980926514,1,7.019999980926514,1
2595,1385,256,84000,11541,6,7.039999961853027,1,7.039999961853027,1
2596,1691,5382,67851,11541,4,7.039999961853027,1,7.039999961853027,1
2597,509,7857,99847,11541,7,7.039999961853027,1,7.039999961853027,1
2598,1146,5985,71452,11541,10,7.039999961853027,1,7.039999961853027,1
2599,398,7207,14360,11541,4,7.039999961853027,1,7.039999961853027,1
2600,1843,6576,78660,11541,8,7.039999961853027,1,7.039999961853027,1
2601,1534,3854,94122,7012,9,7.079999923706056,1,7.079999923706056,1
2602,1427,2539,65902,7012,6,7.079999923706056,1,7.079999923706056,1
2603,1592,23,42412,7012,5,7.079999923706056,1,7.079999923706056,1
2604,1842,4010,69590,7012,8,7.079999923706056,1,7.079999923706056,1
2605,1570,8928,83270,7012,8,7.079999923706056,1,7.079999923706056,1
2606,1567,4796,30152,7012,8,7.079999923706056,1,7.079999923706056,1
2607,1133,8866,34768,7012,3,7.079999923706056,1,7.079999923706056,1
2608,658,7502,37682,7012,6,7.079999923706056,1,7.079999923706056,1
2609,752,3082,78360,7012,3,7.079999923706056,1,7.079999923706056,1
2610,912,825,35835,346,3,7.090000152587891,1,7.090000152587891,1
2611,1730,1862,76975,346,9,7.090000152587891,1,7.090000152587891,1
2612,1557,7959,58441,346,8,7.090000152587891,1,7.090000152587891,1
2613,1654,5540,61631,346,3,7.090000152587891,1,7.090000152587891,1
2614,1832,8007,36468,346,9,7.090000152587891,1,7.090000152587891,1
2615,1843,687,91235,346,1,7.090000152587891,1,7.090000152587891,1
2616,1825,5602,22026,28509,9,7.110000133514404,1,7.110000133514404,1
2617,613,1339,4118,6977,1,7.110000133514404,1,7.110000133514404,1
2618,863,416,56528,6977,2,7.110000133514404,1,7.110000133514404,1
2619,872,76,88717,28509,1,7.110000133514404,1,7.110000133514404,1
2620,576,7617,94824,6977,1,7.110000133514404,1,7.110000133514404,1
2621,1842,6737,15468,28509,7,7.110000133514404,1,7.110000133514404,1
2622,335,1306,38931,6977,3,7.110000133514404,1,7.110000133514404,1
2623,1168,4249,68399,6977,4,7.110000133514404,1,7.110000133514404,1
2624,1565,803,90078,28509,2,7.110000133514404,1,7.110000133514404,1
2625,1798,4335,31023,28509,3,7.110000133514404,1,7.110000133514404,1
2626,1159,7188,32147,6977,1,7.110000133514404,1,7.110000133514404,1
2627,949,7618,20394,6139,4,7.130000114440918,1,7.130000114440918,1
2628,1075,8380,28405,6139,9,7.130000114440918,1,7.130000114440918,1
2629,648,7505,93114,6139,8,7.130000114440918,1,7.130000114440918,1
2630,1763,5092,1447,6139,6,7.130000114440918,1,7.130000114440918,1
2631,1409,3417,27883,6139,1,7.130000114440918,1,7.130000114440918,1
2632,1485,285,29941,6139,10,7.130000114440918,1,7.130000114440918,1
2633,1441,4364,66970,6139,10,7.130000114440918,1,7.130000114440918,1
2634,1318,4738,37691,6139,8,7.130000114440918,1,7.130000114440918,1
2635,868,1426,54806,6139,8,7.130000114440918,1,7.130000114440918,1
2636,1185,2003,61959,6139,1,7.130000114440918,1,7.130000114440918,1
2637,1603,3579,58829,6139,1,7.130000114440918,1,7.130000114440918,1
2638,274,2275,45686,6139,9,7.130000114440918,1,7.130000114440918,1
2639,1763,7836,46945,6139,9,7.130000114440918,1,7.130000114440918,1
2640,1840,2721,30757,141,7,7.139999866485596,1,7.139999866485596,1
2641,1724,4615,3343,141,1,7.139999866485596,1,7.139999866485596,1
2642,806,2138,105,141,1,7.139999866485596,1,7.139999866485596,1
2643,1381,6534,42215,141,9,7.139999866485596,1,7.139999866485596,1
2644,1631,1928,1284,10029,5,7.1599998474121085,1,7.1599998474121085,1
2645,1171,5732,13862,6140,9,7.1599998474121085,1,7.1599998474121085,1
2646,1834,3485,39226,6140,5,7.1599998474121085,1,7.1599998474121085,1
2647,1798,7562,60013,10298,1,7.1599998474121085,1,7.1599998474121085,1
2648,949,3506,68285,6140,9,7.1599998474121085,1,7.1599998474121085,1
2649,1754,7240,79187,10298,7,7.1599998474121085,1,7.1599998474121085,1
2650,1483,7981,36343,6140,3,7.1599998474121085,1,7.1599998474121085,1
2651,1628,7790,81056,10298,2,7.1599998474121085,1,7.1599998474121085,1
2652,1129,7273,91603,6140,2,7.1599998474121085,1,7.1599998474121085,1
2653,1835,7561,98612,10298,9,7.1599998474121085,1,7.1599998474121085,1
2654,456,3429,44050,10029,3,7.1599998474121085,1,7.1599998474121085,1
2655,1703,7544,90527,10298,4,7.1599998474121085,1,7.1599998474121085,1
2656,859,6582,96968,6140,4,7.1599998474121085,1,7.1599998474121085,1
2657,1312,7253,65398,10298,10,7.1599998474121085,1,7.1599998474121085,1
2658,1674,8495,76073,6140,9,7.1599998474121085,1,7.1599998474121085,1
2659,1100,4248,37394,6140,5,7.1599998474121085,1,7.1599998474121085,1
2660,1762,3982,72822,10298,6,7.1599998474121085,1,7.1599998474121085,1
2661,1708,1130,86045,6140,5,7.1599998474121085,1,7.1599998474121085,1
2662,1706,7485,40339,14336,7,7.179999828338623,1,7.179999828338623,1
2663,1693,9132,76840,14336,2,7.179999828338623,1,7.179999828338623,1
2664,1780,8929,1555,14336,6,7.179999828338623,1,7.179999828338623,1
2665,1784,4576,48646,14336,7,7.179999828338623,1,7.179999828338623,1
2666,1471,5281,33709,14336,8,7.179999828338623,1,7.179999828338623,1
2667,1652,8096,40936,6339,10,7.199999809265137,1,7.199999809265137,1
2668,410,6918,69935,6339,4,7.199999809265137,1,7.199999809265137,1
2669,1749,1482,13063,13796,4,7.199999809265137,1,7.199999809265137,1
2670,1272,5512,27913,13796,5,7.199999809265137,1,7.199999809265137,1
2671,1737,7665,42115,13796,2,7.199999809265137,1,7.199999809265137,1
2672,849,5178,43134,5982,1,7.199999809265137,1,7.199999809265137,1
2673,496,4983,68161,13796,2,7.199999809265137,1,7.199999809265137,1
2674,1790,8061,80709,6339,7,7.199999809265137,1,7.199999809265137,1
2675,1768,888,90888,5982,7,7.199999809265137,1,7.199999809265137,1
2676,1499,8874,13821,13796,7,7.199999809265137,1,7.199999809265137,1
2677,1841,400,18149,13796,9,7.199999809265137,1,7.199999809265137,1
2678,1679,3592,19505,13796,8,7.199999809265137,1,7.199999809265137,1
2679,689,3282,34309,5982,1,7.199999809265137,1,7.199999809265137,1
2680,1787,8399,44139,6339,1,7.199999809265137,1,7.199999809265137,1
2681,1310,1781,82844,5982,3,7.199999809265137,1,7.199999809265137,1
2682,1443,3439,90741,13796,2,7.199999809265137,1,7.199999809265137,1
2683,1831,4969,11954,13796,8,7.199999809265137,1,7.199999809265137,1
2684,1702,3528,83633,6339,7,7.199999809265137,1,7.199999809265137,1
2685,1813,7692,94667,13796,6,7.199999809265137,1,7.199999809265137,1
2686,1833,6442,75050,6957,10,7.25,1,7.25,1
2687,1380,3086,20128,6957,2,7.25,1,7.25,1
2688,515,3559,91043,6951,9,7.25,1,7.25,1
2689,1106,7164,27921,6951,1,7.25,1,7.25,1
2690,1311,3556,73648,6951,4,7.25,1,7.25,1
2691,1625,841,86726,6951,4,7.25,1,7.25,1
2692,1798,3443,34340,6951,10,7.25,1,7.25,1
2693,954,6513,38289,6951,8,7.25,1,7.25,1
2694,1784,8918,70131,6957,5,7.25,1,7.25,1
2695,1318,8985,94566,6957,1,7.25,1,7.25,1
2696,1706,820,53309,6957,2,7.25,1,7.25,1
2697,1734,1558,56354,6951,5,7.25,1,7.25,1
2698,1703,1311,70482,6951,9,7.25,1,7.25,1
2699,679,3440,72444,6951,10,7.25,1,7.25,1
2700,1386,741,42217,7279,1,7.260000228881837,1,7.260000228881837,1
2701,1773,5474,42603,7279,3,7.260000228881837,1,7.260000228881837,1
2702,1625,7947,58217,7279,6,7.260000228881837,1,7.260000228881837,1
2703,1715,324,61466,7279,1,7.260000228881837,1,7.260000228881837,1
2704,1735,7224,66002,7279,4,7.260000228881837,1,7.260000228881837,1
2705,1838,4057,35450,7279,10,7.260000228881837,1,7.260000228881837,1
2706,1015,3582,98227,7279,3,7.260000228881837,1,7.260000228881837,1
2707,1842,6030,68280,14217,7,7.269999980926514,1,7.269999980926514,1
2708,1469,6912,85387,14217,2,7.269999980926514,1,7.269999980926514,1
2709,1656,6472,11955,28391,5,7.289999961853027,1,7.289999961853027,1
2710,1186,853,17229,28391,3,7.289999961853027,1,7.289999961853027,1
2711,1820,703,37299,28391,10,7.289999961853027,1,7.289999961853027,1
2712,1724,4414,45204,15324,4,7.289999961853027,1,7.289999961853027,1
2713,1704,1867,4996,28391,10,7.289999961853027,1,7.289999961853027,1
2714,1751,4416,15255,28391,7,7.289999961853027,1,7.289999961853027,1
2715,1246,3837,18803,15324,9,7.289999961853027,1,7.289999961853027,1
2716,1586,3572,36891,13652,6,7.289999961853027,1,7.289999961853027,1
2717,1631,7605,37255,28391,7,7.289999961853027,1,7.289999961853027,1
2718,1458,8040,53996,15324,3,7.289999961853027,1,7.289999961853027,1
2719,1246,1215,71070,15324,2,7.289999961853027,1,7.289999961853027,1
2720,1485,4025,91663,15324,9,7.289999961853027,1,7.289999961853027,1
2721,1658,7447,86168,13652,6,7.289999961853027,1,7.289999961853027,1
2722,1806,805,56668,13652,1,7.289999961853027,1,7.289999961853027,1
2723,1640,453,63957,28391,2,7.289999961853027,1,7.289999961853027,1
2724,1841,7789,18361,387,7,7.320000171661377,1,7.320000171661377,1
2725,1811,7379,21708,387,4,7.320000171661377,1,7.320000171661377,1
2726,1331,3983,89186,387,2,7.320000171661377,1,7.320000171661377,1
2727,1638,3943,59555,387,6,7.320000171661377,1,7.320000171661377,1
2728,1836,3504,67178,387,10,7.320000171661377,1,7.320000171661377,1
2729,1685,8719,78738,387,10,7.320000171661377,1,7.320000171661377,1
2730,683,4966,86915,387,10,7.320000171661377,1,7.320000171661377,1
2731,481,1795,23956,13857,7,7.34000015258789,1,7.34000015258789,1
2732,1457,6958,25508,13857,6,7.34000015258789,1,7.34000015258789,1
2733,1781,4049,57018,13857,1,7.34000015258789,1,7.34000015258789,1
2734,1215,9,62726,13857,5,7.34000015258789,1,7.34000015258789,1
2735,563,688,47934,13857,8,7.34000015258789,1,7.34000015258789,1
2736,1659,7582,50003,13857,8,7.34000015258789,1,7.34000015258789,1
2737,1793,4186,12819,15088,4,7.349999904632568,1,7.349999904632568,1
2738,1317,7983,78436,15088,6,7.349999904632568,1,7.349999904632568,1
2739,1822,7567,85908,15088,9,7.349999904632568,1,7.349999904632568,1
2740,1616,4444,88253,15088,7,7.349999904632568,1,7.349999904632568,1
2741,1387,2492,50046,15088,7,7.349999904632568,1,7.349999904632568,1
2742,1840,5037,7765,15088,3,7.349999904632568,1,7.349999904632568,1
2743,1289,7517,51155,15088,10,7.349999904632568,1,7.349999904632568,1
2744,1764,8159,13721,6536,7,7.440000057220459,1,7.440000057220459,1
2745,1587,8237,45086,6536,2,7.440000057220459,1,7.440000057220459,1
2746,1655,4436,59690,6536,10,7.440000057220459,1,7.440000057220459,1
2747,1441,6832,18916,14280,5,7.449999809265136,1,7.449999809265136,1
2748,1829,3421,68753,14280,4,7.449999809265136,1,7.449999809265136,1
2749,1633,9024,67659,14280,2,7.449999809265136,1,7.449999809265136,1
2750,1843,4816,83768,14280,2,7.449999809265136,1,7.449999809265136,1
2751,1422,2812,54496,14280,5,7.449999809265136,1,7.449999809265136,1
2752,1087,6499,72632,14280,3,7.449999809265136,1,7.449999809265136,1
2753,1152,7606,13056,15030,7,7.460000038146973,1,7.460000038146973,1
2754,1804,3948,70784,15030,3,7.460000038146973,1,7.460000038146973,1
2755,1733,3452,42574,15030,7,7.460000038146973,1,7.460000038146973,1
2756,1025,4415,15549,15030,6,7.460000038146973,1,7.460000038146973,1
2757,599,8941,58084,15030,6,7.460000038146973,1,7.460000038146973,1
2758,1660,8917,6274,28747,2,7.489999771118163,1,7.489999771118163,1
2759,1586,3516,20352,28747,2,7.489999771118163,1,7.489999771118163,1
2760,1696,5121,65786,28747,1,7.489999771118163,1,7.489999771118163,1
2761,1601,5117,34460,28747,5,7.489999771118163,1,7.489999771118163,1
2762,749,3814,83820,28747,8,7.489999771118163,1,7.489999771118163,1
2763,1746,312,6057,28747,6,7.489999771118163,1,7.489999771118163,1
2764,787,4962,13398,25006,5,7.5,1,7.5,1
2765,1746,4958,21082,28690,2,7.5,1,7.5,1
2766,1569,4768,24098,9505,3,7.5,1,7.5,1
2767,904,2900,41202,25006,2,7.5,1,7.5,1
2768,1762,3448,55234,12527,3,7.5,1,7.5,1
2769,1194,2421,57898,9505,7,7.5,1,7.5,1
2770,1275,5414,82106,9058,8,7.5,1,7.5,1
2771,1327,1989,3327,12527,9,7.5,1,7.5,1
2772,772,4616,10603,28690,9,7.5,1,7.5,1
2773,1709,7567,23818,9505,9,7.5,1,7.5,1
2774,1793,4186,28265,9252,7,7.5,1,7.5,1
2775,389,4248,43011,12527,2,7.5,1,7.5,1
2776,1009,4354,69147,25329,1,7.5,1,7.5,1
2777,1332,2078,77568,9505,2,7.5,1,7.5,1
2778,1551,2077,86457,9505,6,7.5,1,7.5,1
2779,1821,117,87614,9505,9,7.5,1,7.5,1
2780,1594,8885,94378,25006,2,7.5,1,7.5,1
2781,1805,5512,95440,24808,10,7.5,1,7.5,1
2782,1711,798,2116,28690,10,7.5,1,7.5,1
2783,1503,1243,32952,25006,6,7.5,1,7.5,1
2784,1756,5002,49324,9252,7,7.5,1,7.5,1
2785,500,7474,60431,9505,1,7.5,1,7.5,1
2786,1692,8519,62545,24808,5,7.5,1,7.5,1
2787,1719,3957,64627,25006,7,7.5,1,7.5,1
2788,1807,4719,66830,9252,7,7.5,1,7.5,1
2789,1253,1971,69770,9252,2,7.5,1,7.5,1
2790,1786,4386,70981,12527,9,7.5,1,7.5,1
2791,763,7722,90886,9252,4,7.5,1,7.5,1
2792,1717,3794,14716,12527,10,7.5,1,7.5,1
2793,203,652,24077,25006,9,7.5,1,7.5,1
2794,1559,3442,37467,25006,3,7.5,1,7.5,1
2795,923,4678,57925,24808,7,7.5,1,7.5,1
2796,1695,272,63612,25006,3,7.5,1,7.5,1
2797,1030,8598,64905,28690,3,7.5,1,7.5,1
2798,1430,7068,88243,28690,5,7.5,1,7.5,1
2799,611,3465,92553,9505,5,7.5,1,7.5,1
2800,1574,1408,1749,9252,5,7.5,1,7.5,1
2801,1257,2682,8398,9252,8,7.5,1,7.5,1
2802,1809,7581,14086,24808,3,7.5,1,7.5,1
2803,1121,2582,27790,24808,2,7.5,1,7.5,1
2804,437,2578,38423,24808,3,7.5,1,7.5,1
2805,1299,3284,39771,25329,7,7.5,1,7.5,1
2806,1831,2940,41895,25006,5,7.5,1,7.5,1
2807,1446,7571,46874,12527,7,7.5,1,7.5,1
2808,1843,3467,55278,12527,5,7.5,1,7.5,1
2809,1778,7185,61433,25006,8,7.5,1,7.5,1
2810,1308,2074,62845,24808,2,7.5,1,7.5,1
2811,979,492,68337,28690,6,7.5,1,7.5,1
2812,1711,8484,68767,24808,5,7.5,1,7.5,1
2813,1816,848,72816,9058,4,7.5,1,7.5,1
2814,1313,2078,78731,9058,8,7.5,1,7.5,1
2815,1843,3419,81000,12527,10,7.5,1,7.5,1
2816,1587,798,86752,28690,10,7.5,1,7.5,1
2817,1595,3408,37626,15499,4,7.519999980926514,1,7.519999980926514,1
2818,862,5739,74022,13745,8,7.519999980926514,1,7.519999980926514,1
2819,1738,8934,82363,15499,2,7.519999980926514,1,7.519999980926514,1
2820,989,4358,16771,13745,3,7.519999980926514,1,7.519999980926514,1
2821,1735,3541,49788,15499,5,7.519999980926514,1,7.519999980926514,1
2822,1441,4321,88235,13745,1,7.519999980926514,1,7.519999980926514,1
2823,1841,7558,25397,13745,7,7.519999980926514,1,7.519999980926514,1
2824,1328,7554,71723,15499,6,7.519999980926514,1,7.519999980926514,1
2825,1814,1036,81131,13745,10,7.519999980926514,1,7.519999980926514,1
2826,1823,652,18408,15499,7,7.519999980926514,1,7.519999980926514,1
2827,695,647,27640,15499,6,7.519999980926514,1,7.519999980926514,1
2828,1400,7786,29159,15499,8,7.519999980926514,1,7.519999980926514,1
2829,1835,3726,43216,15499,6,7.519999980926514,1,7.519999980926514,1
2830,1816,3413,83686,15499,7,7.519999980926514,1,7.519999980926514,1
2831,1764,8718,74164,8929,10,7.559999942779541,1,7.559999942779541,1
2832,1187,7229,14966,17004,3,7.559999942779541,1,7.559999942779541,1
2833,1781,5617,33549,17004,5,7.559999942779541,1,7.559999942779541,1
2834,1788,3968,67111,8929,6,7.559999942779541,1,7.559999942779541,1
2835,1663,826,78728,17004,10,7.559999942779541,1,7.559999942779541,1
2836,1230,3214,89739,17004,4,7.559999942779541,1,7.559999942779541,1
2837,384,6699,92886,17004,8,7.559999942779541,1,7.559999942779541,1
2838,1841,504,49745,8929,6,7.559999942779541,1,7.559999942779541,1
2839,1595,515,76633,17004,3,7.559999942779541,1,7.559999942779541,1
2840,1827,3540,86430,17004,7,7.559999942779541,1,7.559999942779541,1
2841,1831,8003,93891,17004,6,7.559999942779541,1,7.559999942779541,1
2842,1657,7023,44524,17004,5,7.559999942779541,1,7.559999942779541,1
2843,1684,5384,6110,17004,8,7.559999942779541,1,7.559999942779541,1
2844,1647,2074,96919,17004,10,7.559999942779541,1,7.559999942779541,1
2845,1364,2370,647,6130,4,7.610000133514403,1,7.610000133514403,1
2846,1633,6544,73310,5972,6,7.610000133514403,1,7.610000133514403,1
2847,1555,4998,93974,5972,7,7.610000133514403,1,7.610000133514403,1
2848,1080,271,34182,6130,5,7.610000133514403,1,7.610000133514403,1
2849,1803,7569,79194,6130,7,7.610000133514403,1,7.610000133514403,1
2850,1605,2454,84727,5972,6,7.610000133514403,1,7.610000133514403,1
2851,1510,5512,95275,5972,2,7.610000133514403,1,7.610000133514403,1
2852,1776,5826,5179,5972,10,7.610000133514403,1,7.610000133514403,1
2853,1752,7229,43464,5972,4,7.610000133514403,1,7.610000133514403,1
2854,1461,2431,12561,6130,10,7.610000133514403,1,7.610000133514403,1
2855,1624,2282,26822,5972,9,7.610000133514403,1,7.610000133514403,1
2856,1705,7617,47654,6130,3,7.610000133514403,1,7.610000133514403,1
2857,1084,8820,65847,5972,9,7.610000133514403,1,7.610000133514403,1
2858,816,1349,78327,6130,1,7.610000133514403,1,7.610000133514403,1
2859,908,8154,85635,5972,8,7.610000133514403,1,7.610000133514403,1
2860,250,4025,91663,5972,4,7.610000133514403,1,7.610000133514403,1
2861,1108,2062,35399,6129,8,7.670000076293945,1,7.670000076293945,1
2862,1841,80,70820,6129,5,7.670000076293945,1,7.670000076293945,1
2863,1168,278,83062,6129,2,7.670000076293945,1,7.670000076293945,1
2864,1526,315,26252,6129,7,7.670000076293945,1,7.670000076293945,1
2865,1832,7119,91929,6129,8,7.670000076293945,1,7.670000076293945,1
2866,1562,4326,26497,6129,3,7.670000076293945,1,7.670000076293945,1
2867,1500,3518,41671,6129,5,7.670000076293945,1,7.670000076293945,1
2868,1764,4267,79087,6129,4,7.670000076293945,1,7.670000076293945,1
2869,1187,3160,92943,6129,5,7.670000076293945,1,7.670000076293945,1
2870,634,7450,44268,7855,3,7.679999828338623,1,7.679999828338623,1
2871,1831,3209,25994,10836,7,7.679999828338623,1,7.679999828338623,1
2872,1713,8870,53489,10836,7,7.679999828338623,1,7.679999828338623,1
2873,1229,3953,31367,7855,2,7.679999828338623,1,7.679999828338623,1
2874,1711,82,603,11837,8,7.679999828338623,1,7.679999828338623,1
2875,1617,1996,96177,10836,10,7.679999828338623,1,7.679999828338623,1
2876,1670,8200,30767,11837,8,7.679999828338623,1,7.679999828338623,1
2877,1273,3472,61882,7855,10,7.679999828338623,1,7.679999828338623,1
2878,1471,1180,65634,7855,7,7.679999828338623,1,7.679999828338623,1
2879,1797,7487,75041,10836,9,7.679999828338623,1,7.679999828338623,1
2880,817,7526,75267,11837,9,7.679999828338623,1,7.679999828338623,1
2881,1605,4416,11375,9074,7,7.690000057220459,1,7.690000057220459,1
2882,1467,8131,12661,9074,9,7.690000057220459,1,7.690000057220459,1
2883,1154,279,98141,7154,1,7.690000057220459,1,7.690000057220459,1
2884,1760,8908,37342,7154,6,7.690000057220459,1,7.690000057220459,1
2885,1379,7026,60319,7154,9,7.690000057220459,1,7.690000057220459,1
2886,1390,52,83607,9074,10,7.690000057220459,1,7.690000057220459,1
2887,1645,6737,69678,9074,2,7.690000057220459,1,7.690000057220459,1
2888,1537,7581,99400,9074,2,7.690000057220459,1,7.690000057220459,1
2889,1721,2376,77081,7154,4,7.690000057220459,1,7.690000057220459,1
2890,1340,3804,31089,9074,6,7.690000057220459,1,7.690000057220459,1
2891,1199,759,38258,9074,3,7.690000057220459,1,7.690000057220459,1
2892,1036,8005,71243,9074,10,7.690000057220459,1,7.690000057220459,1
2893,834,3403,92179,7154,1,7.690000057220459,1,7.690000057220459,1
2894,1463,2580,46797,5867,10,7.699999809265136,1,7.699999809265136,1
2895,1337,7655,61789,5867,7,7.699999809265136,1,7.699999809265136,1
2896,1829,8007,36468,5867,6,7.699999809265136,1,7.699999809265136,1
2897,1764,2855,69243,5867,7,7.699999809265136,1,7.699999809265136,1
2898,1479,7591,46200,6122,2,7.739999771118163,1,7.739999771118163,1
2899,1832,4079,54793,507,1,7.739999771118163,1,7.739999771118163,1
2900,1150,1971,63023,507,2,7.739999771118163,1,7.739999771118163,1
2901,1385,4996,95258,6122,5,7.739999771118163,1,7.739999771118163,1
2902,514,275,95562,507,4,7.739999771118163,1,7.739999771118163,1
2903,1740,5775,57366,6122,9,7.739999771118163,1,7.739999771118163,1
2904,1722,4337,92376,507,9,7.739999771118163,1,7.739999771118163,1
2905,1387,5040,16799,507,9,7.739999771118163,1,7.739999771118163,1
2906,1017,5988,54044,6122,10,7.739999771118163,1,7.739999771118163,1
2907,1509,2222,60811,507,10,7.739999771118163,1,7.739999771118163,1
2908,1541,5382,77917,507,4,7.739999771118163,1,7.739999771118163,1
2909,1350,1260,59980,8975,8,7.75,1,7.75,1
2910,1423,5156,54023,8975,6,7.75,1,7.75,1
2911,1772,7128,66047,8975,7,7.75,1,7.75,1
2912,1790,807,70604,8975,8,7.75,1,7.75,1
2913,1209,7555,87830,8975,10,7.75,1,7.75,1
2914,1516,7807,3779,8975,9,7.75,1,7.75,1
2915,1151,3455,5552,8975,3,7.75,1,7.75,1
2916,1802,4354,43605,8975,6,7.75,1,7.75,1
2917,1812,3423,55382,8975,1,7.75,1,7.75,1
2918,965,6786,65226,8975,8,7.75,1,7.75,1
2919,1104,1055,92749,8975,2,7.75,1,7.75,1
2920,1823,820,33446,8975,5,7.75,1,7.75,1
2921,1227,4208,50820,6126,7,7.809999942779541,1,7.809999942779541,1
2922,1682,3496,44909,6126,2,7.809999942779541,1,7.809999942779541,1
2923,1708,9002,70050,6126,2,7.809999942779541,1,7.809999942779541,1
2924,743,6041,92771,6126,3,7.809999942779541,1,7.809999942779541,1
2925,1001,1180,58847,6126,6,7.809999942779541,1,7.809999942779541,1
2926,1294,746,59297,6126,5,7.809999942779541,1,7.809999942779541,1
2927,1023,1530,77975,13602,6,7.849999904632568,1,7.849999904632568,1
2928,1792,3443,37926,28616,8,7.849999904632568,1,7.849999904632568,1
2929,889,642,97866,13602,4,7.849999904632568,1,7.849999904632568,1
2930,1519,8235,85219,28616,9,7.849999904632568,1,7.849999904632568,1
2931,543,4331,9948,28616,8,7.849999904632568,1,7.849999904632568,1
2932,1355,3470,20203,28616,6,7.849999904632568,1,7.849999904632568,1
2933,1149,3112,66001,28616,8,7.849999904632568,1,7.849999904632568,1
2934,1678,5299,77453,13602,2,7.849999904632568,1,7.849999904632568,1
2935,1776,8950,85293,28616,8,7.849999904632568,1,7.849999904632568,1
2936,1610,5481,85298,13602,8,7.849999904632568,1,7.849999904632568,1
2937,1435,4162,6591,12679,6,7.869999885559082,1,7.869999885559082,1
2938,1725,3452,20220,12679,2,7.869999885559082,1,7.869999885559082,1
2939,1013,4009,49456,8910,5,7.869999885559082,1,7.869999885559082,1
2940,1759,8446,42,8910,1,7.869999885559082,1,7.869999885559082,1
2941,1790,308,25656,8910,2,7.869999885559082,1,7.869999885559082,1
2942,713,3104,63443,8910,1,7.869999885559082,1,7.869999885559082,1
2943,1250,3818,82395,8910,6,7.869999885559082,1,7.869999885559082,1
2944,1792,3579,85286,8910,2,7.869999885559082,1,7.869999885559082,1
2945,1195,1234,15897,8910,3,7.869999885559082,1,7.869999885559082,1
2946,1764,7447,57794,12679,4,7.869999885559082,1,7.869999885559082,1
2947,1683,6422,71217,12679,9,7.869999885559082,1,7.869999885559082,1
